Azimuth Angle,Radius Location,Drag_X,Drag_Y,Drag_Z,Drag_Mag
1.55334,2.34696,3.42785,-0.0238338,-0.702575,3.49919
1.55334,3.01752,5.66708,-0.0493704,-0.967004,5.7492
1.55334,3.68808,8.61114,-0.0846571,-1.28126,8.70635
1.55334,4.35864,12.2764,-0.130204,-1.64095,12.3862
1.55334,5.0292,16.6009,-0.185504,-2.03488,16.7262
1.55334,5.69976,21.4247,-0.248717,-2.44445,21.5651
1.55334,6.37032,26.8894,-0.321382,-2.88789,27.0459
1.5708,0.33528,6.28587,0.370788,-7.11481,9.50106
1.5708,1.00584,7.33744,0.15714,-3.01525,7.93439
1.5708,1.6764,1.91673,0.0266461,-0.511294,1.98393
1.5708,2.34696,3.42743,0.03661,-0.702485,3.49887
1.5708,3.01752,5.66657,0.0503891,-0.966884,5.74869
1.5708,3.68808,8.61055,0.0667647,-1.28111,8.70559
1.5708,4.35864,12.2757,0.0855079,-1.64075,12.3852
1.5708,5.0292,16.6003,0.106036,-2.03465,16.7248
1.5708,5.69976,21.424,0.127378,-2.44418,21.5634
1.5708,6.37032,26.8887,0.150486,-2.88758,27.0437
1.58825,0.33528,6.27776,0.486654,-7.11376,9.50014
1.58825,1.00584,7.33262,0.287787,-3.01464,7.93336
1.58825,1.6764,1.91577,0.0605364,-0.511194,1.98372
1.58825,2.34696,3.42593,0.0970283,-0.702339,3.49852
1.58825,3.01752,5.66428,0.15011,-0.966674,5.74814
1.58825,3.68808,8.60726,0.218132,-1.28081,8.70477
1.58825,4.35864,12.2712,0.301145,-1.64037,12.384
1.58825,5.0292,16.5945,0.397481,-2.03417,16.7234
1.58825,5.69976,21.4167,0.503355,-2.44357,21.5615
1.58825,6.37032,26.8798,0.622209,-2.88685,27.0415
1.6057,0.33528,6.26757,0.602342,-7.11265,9.49921
1.6057,1.00584,7.32587,0.418327,-3.01407,7.93272
1.6057,1.6764,1.9142,0.094399,-0.511061,1.9835
1.6057,2.34696,3.42335,0.157401,-0.702137,3.49815
1.6057,3.01752,5.66022,0.24976,-0.966371,5.74755
1.6057,3.68808,8.60128,0.369394,-1.28038,8.7039
1.6057,4.35864,12.2629,0.516637,-1.63978,12.3828
1.6057,5.0292,16.5835,0.688739,-2.03341,16.7219
1.6057,5.69976,21.4027,0.879093,-2.44263,21.5596
1.6057,6.37032,26.8625,1.09364,-2.8857,27.0392
1.62316,0.33528,6.25529,0.717814,-7.11147,9.49826
1.62316,1.00584,7.31719,0.548739,-3.01355,7.93246
1.62316,1.6764,1.91203,0.128223,-0.510897,1.98326
1.62316,2.34696,3.41969,0.217709,-0.701878,3.49775
1.62316,3.01752,5.65438,0.349307,-0.965976,5.74692
1.62316,3.68808,8.59262,0.520504,-1.27981,8.70299
1.62316,4.35864,12.2507,0.731916,-1.639,12.3815
1.62316,5.0292,16.5674,0.979715,-2.0324,16.7203
1.62316,5.69976,21.3821,1.25447,-2.44135,21.5576
1.62316,6.37032,26.8369,1.56462,-2.88413,27.0367
1.64061,0.33528,6.24092,0.833032,-7.11024,9.49729
1.64061,1.00584,7.30658,0.679001,-3.01308,7.93258
1.64061,1.6764,1.90926,0.161996,-0.5107,1.98301
1.64061,2.34696,3.41495,0.277931,-0.701563,3.49733
1.64061,3.01752,5.64677,0.448718,-0.96549,5.74626
1.64061,3.68808,8.58127,0.671412,-1.27911,8.70202
1.64061,4.35864,12.2348,0.946912,-1.63803,12.3802
1.64061,5.0292,16.5461,1.27032,-2.03113,16.7187
1.64061,5.69976,21.3549,1.62938,-2.43974,21.5555
1.64061,6.37032,26.803,2.03502,-2.88213,27.0342
1.65806,0.33528,6.22448,0.947955,-7.10895,9.49631
1.65806,1.00584,7.29404,0.809093,-3.01265,7.93308
1.65806,1.6764,1.90588,0.195708,-0.510471,1.98274
1.65806,2.34696,3.40914,0.338049,-0.701192,3.49688
1.65806,3.01752,5.63739,0.54796,-0.964913,5.74556
1.65806,3.68808,8.56725,0.82207,-1.27827,8.701
1.65806,4.35864,12.215,1.16156,-1.63686,12.3788
1.65806,5.0292,16.5197,1.56045,-2.0296,16.7169
1.65806,5.69976,21.3211,2.00368,-2.43779,21.5533
1.65806,6.37032,26.7608,2.50467,-2.87972,27.0316
1.67552,0.33528,6.20597,1.06255,-7.1076,9.49531
1.67552,1.00584,7.27957,0.938991,-3.01227,7.93395
1.67552,1.6764,1.90189,0.229348,-0.510211,1.98245
1.67552,2.34696,3.40225,0.398041,-0.700764,3.4964
1.67552,3.01752,5.62625,0.647001,-0.964244,5.74483
1.67552,3.68808,8.55055,0.972428,-1.27729,8.69994
1.67552,4.35864,12.1915,1.37578,-1.6355,12.3774
1.67552,5.0292,16.4882,1.85003,-2.0278,16.7151
1.67552,5.69976,21.2806,2.37727,-2.4355,21.5511
1.67552,6.37032,26.7104,2.97344,-2.87689,27.0289
1.69297,0.33528,6.18539,1.17677,-7.10619,9.4943
1.69297,1.00584,7.26317,1.06867,-3.01192,7.9352
1.69297,1.6764,1.89731,0.262904,-0.509918,1.98215
1.69297,2.34696,3.3943,0.45789,-0.700281,3.4959
1.69297,3.01752,5.61334,0.74581,-0.963485,5.74405
1.69297,3.68808,8.53119,1.12244,-1.27617,8.69883
1.69297,4.35864,12.1641,1.58952,-1.63394,12.3759
1.69297,5.0292,16.4516,2.13896,-2.02575,16.7133
1.69297,5.69976,21.2336,2.75003,-2.43288,21.5487
1.69297,6.37032,26.6517,3.44116,-2.87364,27.0261
1.71042,0.33528,6.16276,1.29058,-7.10473,9.49328
1.71042,1.00584,7.24438,1.19804,-3.01143,7.93632
1.71042,1.6764,1.89213,0.296366,-0.509594,1.98183
1.71042,2.34696,3.38527,0.517574,-0.699741,3.49537
1.71042,3.01752,5.59869,0.844355,-0.962634,5.74325
1.71042,3.68808,8.50917,1.27205,-1.27492,8.69767
1.71042,4.35864,12.133,1.80269,-1.6322,12.3743
1.71042,5.0292,16.4099,2.42714,-2.02343,16.7114
1.71042,5.69976,21.18,3.12183,-2.42993,21.5463
1.71042,6.37032,26.5848,3.90771,-2.86998,27.0233
1.72788,0.33528,6.13808,1.40394,-7.10321,9.49224
1.72788,1.00584,7.22143,1.32673,-3.01005,7.93534
1.72788,1.6764,1.88635,0.329721,-0.509238,1.9815
1.72788,2.34696,3.37519,0.577075,-0.699147,3.49482
1.72788,3.01752,5.58228,0.942602,-0.961694,5.7424
1.72788,3.68808,8.48451,1.42122,-1.27353,8.69647
1.72788,4.35864,12.0981,2.01524,-1.63026,12.3727
1.72788,5.0292,16.3631,2.7145,-2.02086,16.7094
1.72788,5.69976,21.1199,3.49257,-2.42665,21.5438
1.72788,6.37032,26.5097,4.37292,-2.8659,27.0203
1.74533,0.33528,6.11136,1.51681,-7.10163,9.49118
1.74533,1.00584,7.19622,1.45496,-3.00857,7.93435
1.74533,1.6764,1.87997,0.362961,-0.508851,1.98115
1.74533,2.34696,3.36405,0.636373,-0.698497,3.49424
1.74533,3.01752,5.56413,1.04052,-0.960663,5.74153
1.74533,3.68808,8.4572,1.5699,-1.272,8.69522
1.74533,4.35864,12.0595,2.2271,-1.62812,12.371
1.74533,5.0292,16.3113,3.00092,-2.01803,16.7073
1.74533,5.69976,21.0533,3.86212,-2.42303,21.5413
1.74533,6.37032,26.4264,4.83666,-2.86141,27.0173
1.76278,0.33528,6.08262,1.62917,-7.09999,9.49012
1.76278,1.00584,7.16875,1.5827,-3.00698,7.93334
1.76278,1.6764,1.873,0.396072,-0.508433,1.98079
1.76278,2.34696,3.35185,0.695448,-0.697791,3.49363
1.76278,3.01752,5.54425,1.13808,-0.959543,5.74061
1.76278,3.68808,8.42727,1.71804,-1.27034,8.69392
1.76278,4.35864,12.0171,2.4382,-1.6258,12.3693
1.76278,5.0292,16.2544,3.28634,-2.01495,16.7052
1.76278,5.69976,20.9801,4.23037,-2.41908,21.5387
1.76278,6.37032,26.335,5.29877,-2.8565,27.0142
1.78024,0.33528,6.05186,1.74096,-7.0983,9.48904
1.78024,1.00584,7.13905,1.70992,-3.00529,7.93232
1.78024,1.6764,1.86544,0.429045,-0.507983,1.98041
1.78024,2.34696,3.33861,0.754283,-0.697031,3.49301
1.78024,3.01752,5.52264,1.23525,-0.958333,5.73967
1.78024,3.68808,8.39472,1.8656,-1.26855,8.69259
1.78024,4.35864,11.971,2.64847,-1.62329,12.3675
1.78024,5.0292,16.1925,3.57064,-2.01161,16.7031
1.78024,5.69976,20.9005,4.5972,-2.41481,21.536
1.78024,6.37032,26.2355,5.75912,-2.85119,27.0111
1.79769,0.33528,6.01909,1.85215,-7.09656,9.48794
1.79769,1.00584,7.10712,1.83657,-3.00349,7.93128
1.79769,1.6764,1.8573,0.461869,-0.507502,1.98001
1.79769,2.34696,3.32432,0.812856,-0.696217,3.49235
1.79769,3.01752,5.49931,1.33199,-0.957035,5.73869
1.79769,3.68808,8.35957,2.01251,-1.26662,8.6912
1.79769,4.35864,11.9212,2.85785,-1.62059,12.3656
1.79769,5.0292,16.1256,3.85376,-2.00801,16.7008
1.79769,5.69976,20.8145,4.96249,-2.41021,21.5332
1.79769,6.37032,26.1279,6.21756,-2.84546,27.0078
1.81514,0.33528,5.98433,1.96271,-7.09476,9.48683
1.81514,1.00584,7.07297,1.96261,-3.0016,7.93022
1.81514,1.6764,1.84857,0.494533,-0.506991,1.9796
1.81514,2.34696,3.30899,0.871151,-0.695347,3.49168
1.81514,3.01752,5.47427,1.42828,-0.955648,5.73767
1.81514,3.68808,8.32183,2.15875,-1.26456,8.68978
1.81514,4.35864,11.8677,3.06626,-1.6177,12.3637
1.81514,5.0292,16.0537,4.13559,-2.00417,16.6985
1.81514,5.69976,20.722,5.32614,-2.40528,21.5303
1.81514,6.37032,26.0123,6.67395,-2.83933,27.0045
1.8326,0.33528,5.94759,2.07259,-7.0929,9.48571
1.8326,1.00584,7.03662,2.088,-2.9996,7.92915
1.8326,1.6764,1.83926,0.527027,-0.506448,1.97918
1.8326,2.34696,3.29263,0.929147,-0.694424,3.49098
1.8326,3.01752,5.44753,1.52409,-0.954174,5.73663
1.8326,3.68808,8.28151,2.30427,-1.26237,8.68831
1.8326,4.35864,11.8106,3.27365,-1.61462,12.3618
1.8326,5.0292,15.9769,4.41605,-2.00007,16.6962
1.8326,5.69976,20.6232,5.68803,-2.40003,21.5274
1.8326,6.37032,25.8887,7.12815,-2.8328,27.0012
1.85005,0.33528,5.90889,2.18177,-7.09099,9.48458
1.85005,1.00584,6.99807,2.21271,-2.9975,7.92806
1.85005,1.6764,1.82938,0.559339,-0.505876,1.97874
1.85005,2.34696,3.27524,0.986826,-0.693448,3.49025
1.85005,3.01752,5.4191,1.61938,-0.952612,5.73555
1.85005,3.68808,8.23864,2.449,-1.26005,8.6868
1.85005,4.35864,11.7498,3.47995,-1.61135,12.3598
1.85005,5.0292,15.8952,4.69505,-1.99572,16.6938
1.85005,5.69976,20.5181,6.04805,-2.39446,21.5245
1.85005,6.37032,25.7572,7.58001,-2.82586,26.9977
1.8675,0.33528,5.86823,2.2902,-7.08903,9.48344
1.8675,1.00584,6.95734,2.33669,-2.9953,7.92695
1.8675,1.6764,1.81892,0.59146,-0.505272,1.97828
1.8675,2.34696,3.25683,1.04417,-0.692418,3.48951
1.8675,3.01752,5.38899,1.71413,-0.950963,5.73444
1.8675,3.68808,8.19321,2.59293,-1.25759,8.68525
1.8675,4.35864,11.6854,3.6851,-1.60791,12.3577
1.8675,5.0292,15.8086,4.9725,-1.99113,16.6913
1.8675,5.69976,20.4066,6.40608,-2.38857,21.5215
1.8675,6.37032,25.6178,8.0294,-2.81852,26.9942
1.88496,0.33528,5.82564,2.39785,-7.08702,9.48228
1.88496,1.00584,6.91445,2.45991,-2.99301,7.92583
1.88496,1.6764,1.80789,0.623378,-0.504639,1.97781
1.88496,2.34696,3.23741,1.10116,-0.691335,3.48874
1.88496,3.01752,5.35721,1.8083,-0.949228,5.7333
1.88496,3.68808,8.14526,2.73598,-1.25501,8.68366
1.88496,4.35864,11.6174,3.88902,-1.60427,12.3556
1.88496,5.0292,15.7171,5.24833,-1.98628,16.6888
1.88496,5.69976,20.2889,6.76202,-2.38236,21.5184
1.88496,6.37032,25.4706,8.47617,-2.81079,26.9907
1.90241,0.33528,5.78113,2.50468,-7.08495,9.48111
1.90241,1.00584,6.8694,2.58232,-2.99061,7.9247
1.90241,1.6764,1.7963,0.655085,-0.503976,1.97733
1.90241,2.34696,3.21698,1.15778,-0.690199,3.48795
1.90241,3.01752,5.32378,1.90187,-0.947408,5.73213
1.90241,3.68808,8.0948,2.87813,-1.25229,8.68203
1.90241,4.35864,11.5458,4.09166,-1.60046,12.3535
1.90241,5.0292,15.6208,5.52243,-1.98119,16.6863
1.90241,5.69976,20.165,7.11575,-2.37583,21.5152
1.90241,6.37032,25.3155,8.9202,-2.80266,26.9871
1.91986,0.33528,5.73471,2.61066,-7.08284,9.47993
1.91986,1.00584,6.82222,2.7039,-2.98811,7.92354
1.91986,1.6764,1.78415,0.686569,-0.503283,1.97683
1.91986,2.34696,3.19556,1.214,-0.689012,3.48714
1.91986,3.01752,5.2887,1.9948,-0.945503,5.73093
1.91986,3.68808,8.04185,3.01932,-1.24945,8.68037
1.91986,4.35864,11.4707,4.29295,-1.59646,12.3513
1.91986,5.0292,15.5198,5.79474,-1.97586,16.6837
1.91986,5.69976,20.0349,7.46716,-2.369,21.512
1.91986,6.37032,25.1528,9.36134,-2.79413,26.9834
1.93732,0.33528,5.68641,2.71576,-7.08067,9.47874
1.93732,1.00584,6.77291,2.82459,-2.98552,7.92237
1.93732,1.6764,1.77144,0.717821,-0.502561,1.97632
1.93732,2.34696,3.17314,1.26982,-0.687772,3.4863
1.93732,3.01752,5.25199,2.08707,-0.943513,5.7297
1.93732,3.68808,7.98642,3.15952,-1.24649,8.67867
1.93732,4.35864,11.392,4.49283,-1.59229,12.349
1.93732,5.0292,15.4139,6.06516,-1.97029,16.6811
1.93732,5.69976,19.8987,7.81616,-2.36185,21.5088
1.93732,6.37032,24.9823,9.79946,-2.78522,26.9797
1.95477,0.33528,5.63624,2.81993,-7.07845,9.47754
1.95477,1.00584,6.7215,2.94437,-2.98282,7.92119
1.95477,1.6764,1.75819,0.748829,-0.50181,1.9758
1.95477,2.34696,3.14975,1.32522,-0.686482,3.48545
1.95477,3.01752,5.21366,2.17864,-0.94144,5.72845
1.95477,3.68808,7.92855,3.29868,-1.24339,8.67693
1.95477,4.35864,11.3099,4.69124,-1.58793,12.3468
1.95477,5.0292,15.3034,6.33361,-1.96447,16.6784
1.95477,5.69976,19.7564,8.16262,-2.35439,21.5055
1.95477,6.37032,24.8043,10.2344,-2.77592,26.9759
1.97222,0.33528,5.58422,2.92315,-7.07619,9.47632
1.97222,1.00584,6.66801,3.0632,-2.98003,7.91999
1.97222,1.6764,1.74438,0.779586,-0.501029,1.97526
1.97222,2.34696,3.12538,1.38017,-0.68514,3.48457
1.97222,3.01752,5.17373,2.2695,-0.939284,5.72716
1.97222,3.68808,7.86824,3.43675,-1.24018,8.67516
1.97222,4.35864,11.2243,4.88812,-1.5834,12.3445
1.97222,5.0292,15.1882,6.6,-1.95842,16.6756
1.97222,5.69976,19.6081,8.50644,-2.34662,21.5021
1.97222,6.37032,24.6187,10.6661,-2.76624,26.9721
1.98968,0.33528,5.53037,3.02539,-7.07387,9.4751
1.98968,1.00584,6.61245,3.18104,-2.97715,7.91877
1.98968,1.6764,1.73003,0.81008,-0.500221,1.97471
1.98968,2.34696,3.10004,1.43466,-0.683749,3.48368
1.98968,3.01752,5.13221,2.3596,-0.937046,5.72585
1.98968,3.68808,7.80552,3.5737,-1.23683,8.67336
1.98968,4.35864,11.1353,5.08341,-1.5787,12.3421
1.98968,5.0292,15.0684,6.86427,-1.95213,16.6729
1.98968,5.69976,19.4538,8.84753,-2.33855,21.4987
1.98968,6.37032,24.4256,11.0944,-2.75618,26.9683
2.00713,0.33528,5.4747,3.12659,-7.07151,9.47387
2.00713,1.00584,6.55483,3.29786,-2.97417,7.91754
2.00713,1.6764,1.71515,0.840303,-0.499383,1.97414
2.00713,2.34696,3.07375,1.48867,-0.682307,3.48276
2.00713,3.01752,5.08912,2.44893,-0.934727,5.72452
2.00713,3.68808,7.74041,3.70947,-1.23337,8.67152
2.00713,4.35864,11.0428,5.27704,-1.57382,12.3397
2.00713,5.0292,14.9439,7.12632,-1.94561,16.6701
2.00713,5.69976,19.2935,9.18577,-2.33018,21.4953
2.00713,6.37032,24.225,11.5191,-2.74574,26.9644
2.02458,0.33528,5.41725,3.22675,-7.0691,9.47263
2.02458,1.00584,6.49519,3.41361,-2.97109,7.91629
2.02458,1.6764,1.69974,0.870244,-0.498518,1.97357
2.02458,2.34696,3.04652,1.54219,-0.680816,3.48183
2.02458,3.01752,5.04447,2.53745,-0.932328,5.72316
2.02458,3.68808,7.67294,3.84404,-1.22979,8.66966
2.02458,4.35864,10.9471,5.46897,-1.56877,12.3373
2.02458,5.0292,14.815,7.38608,-1.93886,16.6672
2.02458,5.69976,19.1275,9.52106,-2.32151,21.4918
2.02458,6.37032,24.0171,11.9401,-2.73493,26.9605
2.04204,0.33528,5.35803,3.32582,-7.06664,9.47138
2.04204,1.00584,6.43353,3.52827,-2.96793,7.91502
2.04204,1.6764,1.6838,0.899895,-0.497625,1.97298
2.04204,2.34696,3.01835,1.59519,-0.679276,3.48088
2.04204,3.01752,4.99827,2.62514,-0.929848,5.72177
2.04204,3.68808,7.60312,3.97735,-1.22608,8.66776
2.04204,4.35864,10.8479,5.65912,-1.56355,12.3348
2.04204,5.0292,14.6815,7.64346,-1.93188,16.6644
2.04204,5.69976,18.9556,9.85331,-2.31255,21.4883
2.04204,6.37032,23.802,12.3573,-2.72375,26.9566
2.05949,0.33528,5.29706,3.42377,-7.06414,9.47012
2.05949,1.00584,6.36989,3.64179,-2.96466,7.91374
2.05949,1.6764,1.66735,0.929245,-0.496705,1.97238
2.05949,2.34696,2.98926,1.64767,-0.677688,3.47991
2.05949,3.01752,4.95055,2.71197,-0.927291,5.72036
2.05949,3.68808,7.531,4.10937,-1.22226,8.66584
2.05949,4.35864,10.7455,5.84744,-1.55816,12.3323
2.05949,5.0292,14.5436,7.8984,-1.92467,16.6615
2.05949,5.69976,18.7779,10.1824,-2.30329,21.4848
2.05949,6.37032,23.5796,12.7706,-2.7122,26.9526
2.07694,0.33528,5.23436,3.52057,-7.06159,9.46885
2.07694,1.00584,6.30427,3.75415,-2.96131,7.91245
2.07694,1.6764,1.65038,0.958286,-0.495757,1.97176
2.07694,2.34696,2.95925,1.69961,-0.676053,3.47892
2.07694,3.01752,4.90132,2.79791,-0.924655,5.71893
2.07694,3.68808,7.45658,4.24006,-1.21832,8.66389
2.07694,4.35864,10.6398,6.03388,-1.5526,12.3298
2.07694,5.0292,14.4012,8.15081,-1.91724,16.6585
2.07694,5.69976,18.5946,10.5082,-2.29375,21.4812
2.07694,6.37032,23.3501,13.1799,-2.70029,26.9486
2.0944,0.33528,5.16996,3.61619,-7.059,9.46757
2.0944,1.00584,6.23671,3.8653,-2.95787,7.91114
2.0944,1.6764,1.63291,0.987009,-0.494783,1.97114
2.0944,2.34696,2.92834,1.75099,-0.67437,3.47791
2.0944,3.01752,4.85059,2.88294,-0.921943,5.71748
2.0944,3.68808,7.37989,4.36938,-1.21426,8.66191
2.0944,4.35864,10.5309,6.21838,-1.54688,12.3273
2.0944,5.0292,14.2545,8.40062,-1.90959,16.6556
2.0944,5.69976,18.4056,10.8308,-2.28392,21.4776
2.0944,6.37032,23.1135,13.585,-2.68803,26.9446
2.11185,0.33528,5.10389,3.7106,-7.05637,9.46629
2.11185,1.00584,6.16723,3.97522,-2.95433,7.90981
2.11185,1.6764,1.61493,1.01541,-0.493782,1.9705
2.11185,2.34696,2.89653,1.80179,-0.672641,3.47689
2.11185,3.01752,4.7984,2.96704,-0.919154,5.71601
2.11185,3.68808,7.30097,4.49728,-1.21009,8.65991
2.11185,4.35864,10.4188,6.40088,-1.541,12.3247
2.11185,5.0292,14.1035,8.64775,-1.90171,16.6526
2.11185,5.69976,18.2111,11.1498,-2.27381,21.474
2.11185,6.37032,22.8699,13.9858,-2.67541,26.9406
2.1293,0.33528,5.03615,3.80377,-7.05369,9.465
2.1293,1.00584,6.09584,4.08387,-2.95071,7.90847
2.1293,1.6764,1.59646,1.04347,-0.492755,1.96985
2.1293,2.34696,2.86384,1.852,-0.670866,3.47585
2.1293,3.01752,4.74474,3.05017,-0.916291,5.71452
2.1293,3.68808,7.21984,4.62374,-1.2058,8.65789
2.1293,4.35864,10.3036,6.58133,-1.53495,12.3221
2.1293,5.0292,13.9482,8.89213,-1.89362,16.6496
2.1293,5.69976,18.0111,11.4653,-2.26341,21.4704
2.1293,6.37032,22.6195,14.3821,-2.66244,26.9365
2.14675,0.33528,4.96679,3.89567,-7.05098,9.4637
2.14675,1.00584,6.02257,4.19122,-2.947,7.90712
2.14675,1.6764,1.57751,1.07118,-0.491703,1.9692
2.14675,2.34696,2.83029,1.9016,-0.669045,3.4748
2.14675,3.01752,4.68965,3.13231,-0.913354,5.71301
2.14675,3.68808,7.13653,4.74871,-1.20141,8.65584
2.14675,4.35864,10.1852,6.75967,-1.52875,12.3195
2.14675,5.0292,13.7887,9.13369,-1.88532,16.6465
2.14675,5.69976,17.8056,11.7772,-2.25275,21.4667
2.14675,6.37032,22.3622,14.774,-2.64912,26.9325
2.16421,0.33528,4.89582,3.98627,-7.04822,9.46239
2.16421,1.00584,5.94746,4.29723,-2.9432,7.90575
2.16421,1.6764,1.55807,1.09854,-0.490625,1.96853
2.16421,2.34696,2.79587,1.95059,-0.66718,3.47373
2.16421,3.01752,4.63315,3.21344,-0.910344,5.71148
2.16421,3.68808,7.05106,4.87215,-1.1969,8.65377
2.16421,4.35864,10.0638,6.93586,-1.52239,12.3168
2.16421,5.0292,13.6251,9.37236,-1.8768,16.6435
2.16421,5.69976,17.5948,12.0854,-2.2418,21.463
2.16421,6.37032,22.0982,15.1612,-2.63546,26.9284
2.18166,0.33528,4.82327,4.07555,-7.04542,9.46108
2.18166,1.00584,5.87051,4.40188,-2.93932,7.90437
2.18166,1.6764,1.53816,1.12555,-0.489522,1.96785
2.18166,2.34696,2.76061,1.99894,-0.665271,3.47265
2.18166,3.01752,4.57524,3.29353,-0.907262,5.70993
2.18166,3.68808,6.96346,4.99403,-1.19228,8.65169
2.18166,4.35864,9.93935,7.10984,-1.51588,12.3142
2.18166,5.0292,13.4573,9.60806,-1.86808,16.6404
2.18166,5.69976,17.3787,12.3898,-2.2306,21.4593
2.18166,6.37032,21.8276,15.5436,-2.62147,26.9243
2.19911,0.33528,4.74917,4.16346,-7.04259,9.45976
2.19911,1.00584,5.79176,4.50513,-2.93535,7.90297
2.19911,1.6764,1.51778,1.15218,-0.488394,1.96716
2.19911,2.34696,2.72452,2.04663,-0.663319,3.47156
2.19911,3.01752,4.51595,3.37257,-0.904109,5.70837
2.19911,3.68808,6.87377,5.11432,-1.18756,8.64959
2.19911,4.35864,9.8119,7.28156,-1.50922,12.3115
2.19911,5.0292,13.2855,9.84073,-1.85915,16.6374
2.19911,5.69976,17.1574,12.6902,-2.21912,21.4556
2.19911,6.37032,21.5504,15.9212,-2.60714,26.9203
2.21657,0.33528,4.67354,4.25,-7.03972,9.45844
2.21657,1.00584,5.71123,4.60695,-2.9313,7.90156
2.21657,1.6764,1.49695,1.17843,-0.487243,1.96646
2.21657,2.34696,2.6876,2.09367,-0.661324,3.47045
2.21657,3.01752,4.45531,3.45051,-0.900886,5.70679
2.21657,3.68808,6.78202,5.23297,-1.18273,8.64747
2.21657,4.35864,9.68152,7.45096,-1.5024,12.3088
2.21657,5.0292,13.1098,10.0703,-1.85002,16.6343
2.21657,5.69976,16.9309,12.9867,-2.20739,21.4519
2.21657,6.37032,21.2667,16.2938,-2.59249,26.9162
2.23402,0.33528,4.59641,4.33513,-7.03681,9.45711
2.23402,1.00584,5.62895,4.70731,-2.92716,7.90013
2.23402,1.6764,1.47566,1.2043,-0.486067,1.96575
2.23402,2.34696,2.64988,2.14002,-0.659287,3.46933
2.23402,3.01752,4.39333,3.52735,-0.897595,5.7052
2.23402,3.68808,6.68824,5.34996,-1.1778,8.64533
2.23402,4.35864,9.54823,7.61801,-1.49544,12.3061
2.23402,5.0292,12.9301,10.2967,-1.84069,16.6312
2.23402,5.69976,16.6994,13.2791,-2.19539,21.4482
2.23402,6.37032,20.9767,16.6613,-2.57752,26.9122
2.25147,0.33528,4.5178,4.41883,-7.03387,9.45578
2.25147,1.00584,5.54494,4.80618,-2.92294,7.8987
2.25147,1.6764,1.45393,1.22978,-0.484869,1.96504
2.25147,2.34696,2.61136,2.18569,-0.657209,3.46819
2.25147,3.01752,4.33004,3.60306,-0.894236,5.70359
2.25147,3.68808,6.59245,5.46524,-1.17277,8.64318
2.25147,4.35864,9.41208,7.78265,-1.48833,12.3033
2.25147,5.0292,12.7465,10.5199,-1.83117,16.6281
2.25147,5.69976,16.4628,13.5673,-2.18315,21.4444
2.25147,6.37032,20.6804,17.0236,-2.56222,26.9081
2.26893,0.33528,4.43775,4.50106,-7.03089,9.45445
2.26893,1.00584,5.45924,4.90354,-2.91865,7.89725
2.26893,1.6764,1.43176,1.25486,-0.483647,1.96431
2.26893,2.34696,2.57206,2.23064,-0.655091,3.46705
2.26893,3.01752,4.26545,3.67762,-0.890811,5.70197
2.26893,3.68808,6.49469,5.57879,-1.16763,8.64102
2.26893,4.35864,9.27312,7.94483,-1.48108,12.3006
2.26893,5.0292,12.5591,10.7397,-1.82145,16.625
2.26893,5.69976,16.2214,13.8513,-2.17065,21.4407
2.26893,6.37032,20.3779,17.3807,-2.54661,26.9041
2.28638,0.33528,4.35629,4.58181,-7.02787,9.45311
2.28638,1.00584,5.37187,4.99934,-2.91427,7.89578
2.28638,1.6764,1.40916,1.27953,-0.482402,1.96358
2.28638,2.34696,2.53199,2.27489,-0.652932,3.46589
2.28638,3.01752,4.19958,3.75101,-0.887321,5.70034
2.28638,3.68808,6.39499,5.69057,-1.1624,8.63885
2.28638,4.35864,9.1314,8.1045,-1.47369,12.2979
2.28638,5.0292,12.368,10.9562,-1.81154,16.6219
2.28638,5.69976,15.9751,14.131,-2.15791,21.437
2.28638,6.37032,20.0693,17.7323,-2.5307,26.9001
2.30383,0.33528,4.27343,4.66106,-7.02483,9.45177
2.30383,1.00584,5.28286,5.09357,-2.90982,7.89431
2.30383,1.6764,1.38614,1.30378,-0.481136,1.96284
2.30383,2.34696,2.49117,2.31839,-0.650735,3.46473
2.30383,3.01752,4.13247,3.8232,-0.883767,5.69871
2.30383,3.68808,6.2934,5.80055,-1.15707,8.63667
2.30383,4.35864,8.98696,8.26163,-1.46616,12.2951
2.30383,5.0292,12.1731,11.1693,-1.80144,16.6188
2.30383,5.69976,15.724,14.4063,-2.14493,21.4333
2.30383,6.37032,19.7548,18.0784,-2.51448,26.8961
2.32129,0.33528,4.18922,4.73877,-7.02175,9.45042
2.32129,1.00584,5.19224,5.18619,-2.90529,7.89282
2.32129,1.6764,1.3627,1.32762,-0.479848,1.96209
2.32129,2.34696,2.44961,2.36116,-0.648499,3.46355
2.32129,3.01752,4.06413,3.89418,-0.88015,5.69706
2.32129,3.68808,6.18993,5.9087,-1.15165,8.63448
2.32129,4.35864,8.83985,8.41616,-1.45849,12.2924
2.32129,5.0292,11.9747,11.3789,-1.79116,16.6157
2.32129,5.69976,15.4682,14.677,-2.13171,21.4296
2.32129,6.37032,19.4343,18.4189,-2.49797,26.8922
2.33874,0.33528,4.10368,4.81492,-7.01865,9.44908
2.33874,1.00584,5.10003,5.27718,-2.90069,7.89132
2.33874,1.6764,1.33887,1.35102,-0.478539,1.96133
2.33874,2.34696,2.40732,2.40317,-0.646226,3.46237
