Azimuth Angle,Radius Location,Cl,Cd,Cm,AoA,Mach
3.33358,5.69976,0.604713,0.0120341,-0.00739358,0.0695691,0.349619
3.33358,6.37032,0.660735,0.0121217,-0.00689558,0.0762575,0.39062
3.35103,0.33528,-0.741173,0.714975,0.171294,-0.69797,0.0301013
3.35103,1.00584,-0.538714,0.126497,0.0296509,-0.214416,0.0652692
3.35103,1.6764,-0.392867,0.0120453,-0.0106793,-0.0805099,0.104827
3.35103,2.34696,0.000121042,0.0111251,-0.00882155,-0.0204738,0.14523
3.35103,3.01752,0.223567,0.0112121,-0.00844437,0.0133608,0.185929
3.35103,3.68808,0.366145,0.011458,-0.00820666,0.0350275,0.226764
3.35103,4.35864,0.46457,0.0117342,-0.00798605,0.0500769,0.267673
3.35103,5.0292,0.538546,0.011962,-0.00774451,0.0611343,0.308627
3.35103,5.69976,0.604916,0.0120349,-0.00739272,0.0696002,0.349609
3.35103,6.37032,0.660944,0.0121228,-0.00689401,0.0762891,0.390611
3.36849,0.33528,-0.74113,0.715518,0.171424,-0.698398,0.030089
3.36849,1.00584,-0.538657,0.126545,0.0296523,-0.214476,0.065253
3.36849,1.6764,-0.392877,0.0120453,-0.0106793,-0.0805116,0.104811
3.36849,2.34696,0.000225179,0.0111251,-0.0088213,-0.020458,0.145216
3.36849,3.01752,0.223719,0.0112122,-0.00844415,0.0133838,0.185915
3.36849,3.68808,0.366319,0.0114585,-0.00820627,0.0350542,0.226752
3.36849,4.35864,0.464758,0.0117347,-0.00798563,0.0501056,0.267662
3.36849,5.0292,0.538738,0.0119627,-0.00774387,0.0611642,0.308617
3.36849,5.69976,0.605118,0.0120357,-0.00739186,0.0696309,0.3496
3.36849,6.37032,0.661151,0.0121239,-0.00689246,0.0763204,0.390604
3.38594,0.33528,-0.741087,0.716058,0.171553,-0.698824,0.0300767
3.38594,1.00584,-0.538601,0.126591,0.0296536,-0.214537,0.065237
3.38594,1.6764,-0.392888,0.0120454,-0.0106794,-0.0805133,0.104796
3.38594,2.34696,0.000328124,0.011125,-0.00882104,-0.0204424,0.145201
3.38594,3.01752,0.223869,0.0112124,-0.00844392,0.0134065,0.185902
3.38594,3.68808,0.366491,0.011459,-0.00820588,0.0350805,0.22674
3.38594,4.35864,0.464943,0.0117352,-0.00798521,0.0501339,0.267651
3.38594,5.0292,0.538928,0.0119635,-0.00774323,0.0611938,0.308607
3.38594,5.69976,0.605317,0.0120365,-0.00739102,0.0696612,0.349592
3.38594,6.37032,0.661356,0.012125,-0.00689092,0.0763513,0.390597
3.40339,0.33528,-0.741045,0.716595,0.171681,-0.699247,0.0300646
3.40339,1.00584,-0.538546,0.126638,0.0296549,-0.214597,0.0652212
3.40339,1.6764,-0.3929,0.0120454,-0.0106795,-0.0805151,0.104781
3.40339,2.34696,0.000429792,0.0111249,-0.00882079,-0.020427,0.145187
3.40339,3.01752,0.224017,0.0112125,-0.0084437,0.013429,0.18589
3.40339,3.68808,0.366661,0.0114595,-0.0082055,0.0351064,0.226729
3.40339,4.35864,0.465126,0.0117357,-0.0079848,0.0501619,0.267642
3.40339,5.0292,0.539116,0.0119643,-0.00774259,0.0612229,0.308599
3.40339,5.69976,0.605514,0.0120373,-0.00739018,0.0696912,0.349585
3.40339,6.37032,0.661558,0.012126,-0.0068894,0.0763818,0.390592
3.42085,0.33528,-0.741002,0.717129,0.171809,-0.699669,0.0300526
3.42085,1.00584,-0.53849,0.126684,0.0296562,-0.214656,0.0652057
3.42085,1.6764,-0.392911,0.0120455,-0.0106796,-0.0805169,0.104766
3.42085,2.34696,0.0005301,0.0111248,-0.00882054,-0.0204118,0.145174
3.42085,3.01752,0.224164,0.0112127,-0.00844348,0.0134512,0.185878
3.42085,3.68808,0.366829,0.0114599,-0.00820512,0.0351321,0.226718
3.42085,4.35864,0.465306,0.0117363,-0.0079844,0.0501895,0.267632
3.42085,5.0292,0.539301,0.011965,-0.00774196,0.0612517,0.308591
3.42085,5.69976,0.605708,0.0120381,-0.00738935,0.0697208,0.349579
3.42085,6.37032,0.661758,0.012127,-0.0068879,0.0764119,0.390587
3.4383,0.33528,-0.74096,0.717661,0.171937,-0.700088,0.0300407
3.4383,1.00584,-0.538435,0.12673,0.0296575,-0.214715,0.0651903
3.4383,1.6764,-0.392923,0.0120455,-0.0106797,-0.0805187,0.104751
3.4383,2.34696,0.000628965,0.0111247,-0.0088203,-0.0203968,0.145161
3.4383,3.01752,0.224308,0.0112128,-0.00844327,0.013473,0.185866
3.4383,3.68808,0.366994,0.0114604,-0.00820475,0.0351574,0.226708
3.4383,4.35864,0.465484,0.0117368,-0.007984,0.0502167,0.267624
3.4383,5.0292,0.539485,0.0119657,-0.00774135,0.0612801,0.308585
3.4383,5.69976,0.6059,0.0120388,-0.00738853,0.0697499,0.349574
3.4383,6.37032,0.661956,0.0121281,-0.00688641,0.0764415,0.390583
3.45575,0.33528,-0.740918,0.718189,0.172063,-0.700504,0.0300289
3.45575,1.00584,-0.538381,0.126775,0.0296588,-0.214774,0.0651752
3.45575,1.6764,-0.392935,0.0120456,-0.0106798,-0.0805206,0.104737
3.45575,2.34696,0.000726305,0.0111247,-0.00882006,-0.0203821,0.145148
3.45575,3.01752,0.22445,0.011213,-0.00844305,0.0134946,0.185855
3.45575,3.68808,0.367157,0.0114609,-0.00820439,0.0351823,0.226699
3.45575,4.35864,0.465659,0.0117372,-0.0079836,0.0502435,0.267616
3.45575,5.0292,0.539665,0.0119664,-0.00774073,0.0613081,0.308578
3.45575,5.69976,0.60609,0.0120396,-0.00738772,0.0697786,0.349569
3.45575,6.37032,0.66215,0.0121291,-0.00688494,0.0764707,0.39058
3.47321,0.33528,-0.740877,0.718715,0.172189,-0.700918,0.0300173
3.47321,1.00584,-0.538326,0.126821,0.02966,-0.214832,0.0651603
3.47321,1.6764,-0.392948,0.0120456,-0.0106799,-0.0805225,0.104723
3.47321,2.34696,0.000822042,0.0111246,-0.00881982,-0.0203676,0.145136
3.47321,3.01752,0.22459,0.0112131,-0.00844284,0.0135158,0.185844
3.47321,3.68808,0.367318,0.0114613,-0.00820403,0.0352069,0.22669
3.47321,4.35864,0.465832,0.0117377,-0.00798322,0.0502699,0.267609
3.47321,5.0292,0.539843,0.0119671,-0.00774013,0.0613356,0.308573
3.47321,5.69976,0.606276,0.0120403,-0.00738692,0.0698068,0.349566
3.47321,6.37032,0.662342,0.01213,-0.00688349,0.0764994,0.390578
3.49066,0.33528,-0.740836,0.719237,0.172314,-0.70133,0.0300057
3.49066,1.00584,-0.538273,0.126866,0.0296613,-0.21489,0.0651456
3.49066,1.6764,-0.392961,0.0120457,-0.01068,-0.0805246,0.10471
3.49066,2.34696,0.000916095,0.0111245,-0.00881959,-0.0203533,0.145124
3.49066,3.01752,0.224728,0.0112132,-0.00844264,0.0135367,0.185834
3.49066,3.68808,0.367476,0.0114618,-0.00820367,0.035231,0.226681
3.49066,4.35864,0.466002,0.0117382,-0.00798284,0.0502959,0.267602
3.49066,5.0292,0.540018,0.0119678,-0.00773953,0.0613627,0.308568
3.49066,5.69976,0.606458,0.0120412,-0.00738586,0.0698346,0.349563
3.49066,6.37032,0.662531,0.012131,-0.00688205,0.0765277,0.390577
3.50811,0.33528,-0.740795,0.719755,0.172438,-0.701739,0.0299943
3.50811,1.00584,-0.538219,0.12691,0.0296625,-0.214948,0.0651312
3.50811,1.6764,-0.392975,0.0120458,-0.0106801,-0.0805267,0.104697
3.50811,2.34696,0.00100839,0.0111245,-0.00881936,-0.0203393,0.145113
3.50811,3.01752,0.224864,0.0112134,-0.00844244,0.0135572,0.185825
3.50811,3.68808,0.367631,0.0114622,-0.00820333,0.0352548,0.226674
3.50811,4.35864,0.466169,0.0117387,-0.00798246,0.0503214,0.267597
3.50811,5.0292,0.54019,0.0119685,-0.00773895,0.0613893,0.308564
3.50811,5.69976,0.606637,0.0120421,-0.00738473,0.0698619,0.349561
3.50811,6.37032,0.662716,0.0121319,-0.00688064,0.0765555,0.390577
3.52557,0.33528,-0.740754,0.72027,0.172561,-0.702144,0.0299831
3.52557,1.00584,-0.538166,0.126955,0.0296638,-0.215005,0.065117
3.52557,1.6764,-0.392989,0.0120458,-0.0106802,-0.0805289,0.104684
3.52557,2.34696,0.00109886,0.0111244,-0.00881913,-0.0203256,0.145102
3.52557,3.01752,0.224997,0.0112135,-0.00844224,0.0135774,0.185816
3.52557,3.68808,0.367784,0.0114626,-0.00820298,0.0352781,0.226666
3.52557,4.35864,0.466333,0.0117391,-0.00798209,0.0503465,0.267591
3.52557,5.0292,0.54036,0.0119692,-0.00773837,0.0614155,0.308561
3.52557,5.69976,0.606813,0.012043,-0.00738362,0.0698888,0.349559
3.52557,6.37032,0.662899,0.0121329,-0.00687925,0.0765827,0.390578
3.54302,0.33528,-0.740713,0.72078,0.172683,-0.702547,0.0299719
3.54302,1.00584,-0.538114,0.126998,0.029665,-0.215062,0.0651031
3.54302,1.6764,-0.393004,0.0120459,-0.0106804,-0.0805312,0.104671
3.54302,2.34696,0.00118743,0.0111243,-0.00881892,-0.0203122,0.145091
3.54302,3.01752,0.225127,0.0112136,-0.00844204,0.0135972,0.185807
3.54302,3.68808,0.367934,0.011463,-0.00820265,0.035301,0.22666
3.54302,4.35864,0.466494,0.0117396,-0.00798173,0.0503712,0.267587
3.54302,5.0292,0.540526,0.0119698,-0.0077378,0.0614411,0.308558
3.54302,5.69976,0.606985,0.0120438,-0.00738253,0.0699151,0.349559
3.54302,6.37032,0.663078,0.0121338,-0.00687788,0.0766095,0.390579
3.56047,0.33528,-0.740673,0.721287,0.172805,-0.702947,0.0299609
3.56047,1.00584,-0.538061,0.127042,0.0296663,-0.215118,0.0650894
3.56047,1.6764,-0.393019,0.012046,-0.0106805,-0.0805336,0.104659
3.56047,2.34696,0.00127402,0.0111243,-0.0088187,-0.0202991,0.145081
3.56047,3.01752,0.225255,0.0112138,-0.00844185,0.0136166,0.185799
3.56047,3.68808,0.368081,0.0114635,-0.00820232,0.0353235,0.226654
3.56047,4.35864,0.466652,0.01174,-0.00798138,0.0503953,0.267583
3.56047,5.0292,0.54069,0.0119704,-0.00773724,0.0614663,0.308556
3.56047,5.69976,0.607155,0.0120447,-0.00738146,0.0699409,0.349559
3.56047,6.37032,0.663255,0.0121346,-0.00687653,0.0766357,0.390582
3.57792,0.33528,-0.740634,0.72179,0.172925,-0.703343,0.0299501
3.57792,1.00584,-0.53801,0.127085,0.0296675,-0.215173,0.0650759
3.57792,1.6764,-0.393036,0.012046,-0.0106806,-0.0805362,0.104647
3.57792,2.34696,0.00135857,0.0111242,-0.00881849,-0.0202863,0.145071
3.57792,3.01752,0.225381,0.0112139,-0.00844166,0.0136356,0.185791
3.57792,3.68808,0.368225,0.0114639,-0.008202,0.0353455,0.226648
3.57792,4.35864,0.466807,0.0117405,-0.00798103,0.050419,0.267579
3.57792,5.0292,0.54085,0.011971,-0.00773669,0.0614909,0.308555
3.57792,5.69976,0.607321,0.0120455,-0.0073804,0.0699662,0.34956
3.57792,6.37032,0.663428,0.0121355,-0.00687521,0.0766614,0.390585
3.59538,0.33528,-0.740594,0.722288,0.173044,-0.703736,0.0299394
3.59538,1.00584,-0.537958,0.127128,0.0296687,-0.215229,0.0650627
3.59538,1.6764,-0.393053,0.0120461,-0.0106808,-0.0805388,0.104636
3.59538,2.34696,0.001441,0.0111241,-0.00881829,-0.0202738,0.145061
3.59538,3.01752,0.225503,0.011214,-0.00844148,0.0136542,0.185784
3.59538,3.68808,0.368365,0.0114643,-0.00820168,0.0353671,0.226643
3.59538,4.35864,0.466959,0.0117409,-0.00798069,0.0504422,0.267576
3.59538,5.0292,0.541007,0.0119716,-0.00773615,0.0615151,0.308555
3.59538,5.69976,0.607484,0.0120463,-0.00737937,0.0699909,0.349562
3.59538,6.37032,0.663597,0.0121363,-0.00687391,0.0766866,0.390589
3.61283,0.33528,-0.740555,0.722783,0.173163,-0.704125,0.0299288
3.61283,1.00584,-0.537907,0.127171,0.0296699,-0.215284,0.0650498
3.61283,1.6764,-0.393071,0.0120462,-0.0106809,-0.0805416,0.104624
3.61283,2.34696,0.00152126,0.0111241,-0.00881809,-0.0202617,0.145052
3.61283,3.01752,0.225623,0.0112141,-0.0084413,0.0136723,0.185777
3.61283,3.68808,0.368503,0.0114646,-0.00820137,0.0353881,0.226638
3.61283,4.35864,0.467107,0.0117413,-0.00798036,0.0504648,0.267574
3.61283,5.0292,0.541161,0.0119722,-0.00773561,0.0615387,0.308555
3.61283,5.69976,0.607643,0.0120471,-0.00737835,0.0700151,0.349564
3.61283,6.37032,0.663763,0.0121372,-0.00687263,0.0767112,0.390594
3.63028,0.33528,-0.740516,0.723272,0.17328,-0.704511,0.0299184
3.63028,1.00584,-0.537857,0.127213,0.0296711,-0.215338,0.0650371
3.63028,1.6764,-0.39309,0.0120463,-0.010681,-0.0805445,0.104613
3.63028,2.34696,0.00159928,0.011124,-0.0088179,-0.0202498,0.145043
3.63028,3.01752,0.22574,0.0112142,-0.00844113,0.01369,0.18577
3.63028,3.68808,0.368638,0.011465,-0.00820107,0.0354087,0.226634
3.63028,4.35864,0.467252,0.0117417,-0.00798004,0.050487,0.267573
3.63028,5.0292,0.541311,0.0119728,-0.00773509,0.0615617,0.308556
3.63028,5.69976,0.607799,0.0120479,-0.00737736,0.0700388,0.349567
3.63028,6.37032,0.663925,0.0121379,-0.00687137,0.0767352,0.390599
3.64774,0.33528,-0.740478,0.723757,0.173396,-0.704894,0.0299081
3.64774,1.00584,-0.537807,0.127255,0.0296722,-0.215392,0.0650246
3.64774,1.6764,-0.393109,0.0120464,-0.0106812,-0.0805476,0.104603
3.64774,2.34696,0.00167499,0.0111239,-0.00881771,-0.0202384,0.145035
3.64774,3.01752,0.225854,0.0112144,-0.00844096,0.0137073,0.185764
3.64774,3.68808,0.368769,0.0114654,-0.00820077,0.0354288,0.226631
3.64774,4.35864,0.467393,0.0117421,-0.00797972,0.0505086,0.267572
3.64774,5.0292,0.541458,0.0119734,-0.00773458,0.0615843,0.308557
3.64774,5.69976,0.607952,0.0120486,-0.00737638,0.0700618,0.349571
3.64774,6.37032,0.664084,0.0121387,-0.00687015,0.0767586,0.390605
3.66519,0.33528,-0.74044,0.724237,0.173511,-0.705272,0.029898
3.66519,1.00584,-0.537757,0.127296,0.0296734,-0.215445,0.0650124
3.66519,1.6764,-0.39313,0.0120464,-0.0106814,-0.0805508,0.104593
3.66519,2.34696,0.00174835,0.0111239,-0.00881753,-0.0202273,0.145027
3.66519,3.01752,0.225965,0.0112145,-0.00844079,0.0137241,0.185759
3.66519,3.68808,0.368897,0.0114657,-0.00820049,0.0354484,0.226628
3.66519,4.35864,0.467531,0.0117425,-0.00797941,0.0505296,0.267571
3.66519,5.0292,0.541601,0.0119739,-0.00773409,0.0616062,0.308559
3.66519,5.69976,0.608101,0.0120493,-0.00737543,0.0700843,0.349576
3.66519,6.37032,0.664239,0.0121395,-0.00686894,0.0767814,0.390613
3.68264,0.33528,-0.740403,0.724712,0.173625,-0.705647,0.0298881
3.68264,1.00584,-0.537708,0.127337,0.0296745,-0.215498,0.0650005
3.68264,1.6764,-0.393152,0.0120465,-0.0106815,-0.0805541,0.104583
3.68264,2.34696,0.00181928,0.0111238,-0.00881735,-0.0202165,0.14502
3.68264,3.01752,0.226073,0.0112146,-0.00844063,0.0137405,0.185754
3.68264,3.68808,0.369022,0.0114661,-0.00820021,0.0354674,0.226625
3.68264,4.35864,0.467665,0.0117429,-0.00797911,0.0505502,0.267571
3.68264,5.0292,0.541741,0.0119744,-0.0077336,0.0616276,0.308562
3.68264,5.69976,0.608246,0.01205,-0.00737449,0.0701062,0.349581
3.68264,6.37032,0.66439,0.0121402,-0.00686777,0.0768037,0.39062
3.7001,0.33528,-0.740365,0.725182,0.173737,-0.706017,0.0298783
3.7001,1.00584,-0.537659,0.127378,0.0296757,-0.215551,0.0649888
3.7001,1.6764,-0.393174,0.0120466,-0.0106817,-0.0805577,0.104573
3.7001,2.34696,0.00188775,0.0111238,-0.00881718,-0.0202061,0.145012
3.7001,3.01752,0.226178,0.0112147,-0.00844047,0.0137564,0.185749
3.7001,3.68808,0.369143,0.0114664,-0.00819994,0.035486,0.226624
3.7001,4.35864,0.467796,0.0117432,-0.00797882,0.0505701,0.267572
3.7001,5.0292,0.541877,0.0119749,-0.00773312,0.0616484,0.308565
3.7001,5.69976,0.608388,0.0120507,-0.00737358,0.0701275,0.349587
3.7001,6.37032,0.664537,0.0121409,-0.00686662,0.0768253,0.390629
3.71755,0.33528,-0.740329,0.725647,0.173848,-0.706383,0.0298686
3.71755,1.00584,-0.537611,0.127418,0.0296768,-0.215602,0.0649774
3.71755,1.6764,-0.393198,0.0120467,-0.0106819,-0.0805613,0.104564
3.71755,2.34696,0.00195369,0.0111237,-0.00881702,-0.0201962,0.145006
3.71755,3.01752,0.22628,0.0112148,-0.00844032,0.0137718,0.185745
3.71755,3.68808,0.369261,0.0114668,-0.00819967,0.035504,0.226622
3.71755,4.35864,0.467922,0.0117436,-0.00797853,0.0505895,0.267573
3.71755,5.0292,0.54201,0.0119754,-0.00773266,0.0616686,0.308569
3.71755,5.69976,0.608526,0.0120514,-0.0073727,0.0701482,0.349594
3.71755,6.37032,0.664681,0.0121416,-0.0068655,0.0768464,0.390638
3.735,0.33528,-0.740292,0.726106,0.173958,-0.706746,0.0298592
3.735,1.00584,-0.537563,0.127458,0.0296779,-0.215654,0.0649663
3.735,1.6764,-0.393223,0.0120469,-0.0106821,-0.0805652,0.104555
3.735,2.34696,0.00201706,0.0111237,-0.00881686,-0.0201866,0.144999
3.735,3.01752,0.226378,0.0112149,-0.00844017,0.0137867,0.185742
3.735,3.68808,0.369375,0.0114671,-0.00819942,0.0355214,0.226621
3.735,4.35864,0.468045,0.0117439,-0.00797826,0.0506083,0.267575
3.735,5.0292,0.542139,0.0119759,-0.00773221,0.0616882,0.308573
3.735,5.69976,0.608659,0.012052,-0.00737183,0.0701683,0.349601
3.735,6.37032,0.66482,0.0121422,-0.0068644,0.0768668,0.390648
3.75246,0.33528,-0.740256,0.72656,0.174067,-0.707103,0.0298498
3.75246,1.00584,-0.537516,0.127497,0.029679,-0.215705,0.0649554
3.75246,1.6764,-0.393249,0.012047,-0.0106823,-0.0805692,0.104546
3.75246,2.34696,0.0020778,0.0111236,-0.00881671,-0.0201774,0.144993
3.75246,3.01752,0.226473,0.011215,-0.00844003,0.0138011,0.185738
3.75246,3.68808,0.369486,0.0114674,-0.00819917,0.0355383,0.22662
3.75246,4.35864,0.468165,0.0117443,-0.00797799,0.0506266,0.267577
3.75246,5.0292,0.542264,0.0119763,-0.00773176,0.0617072,0.308578
3.75246,5.69976,0.60879,0.0120526,-0.00737099,0.0701878,0.349609
3.75246,6.37032,0.664956,0.0121429,-0.00686334,0.0768865,0.390659
3.76991,0.33528,-0.740221,0.727008,0.174174,-0.707457,0.0298407
3.76991,1.00584,-0.537469,0.127536,0.0296801,-0.215755,0.0649447
3.76991,1.6764,-0.393276,0.0120471,-0.0106825,-0.0805734,0.104538
3.76991,2.34696,0.00213589,0.0111236,-0.00881657,-0.0201686,0.144988
3.76991,3.01752,0.226565,0.0112151,-0.00843989,0.0138151,0.185735
3.76991,3.68808,0.369593,0.0114677,-0.00819893,0.0355547,0.22662
3.76991,4.35864,0.46828,0.0117446,-0.00797773,0.0506442,0.26758
3.76991,5.0292,0.542385,0.0119768,-0.00773134,0.0617256,0.308584
3.76991,5.69976,0.608916,0.0120532,-0.00737017,0.0702067,0.349617
3.76991,6.37032,0.665087,0.0121435,-0.0068623,0.0769057,0.39067
3.78736,0.33528,-0.740186,0.727451,0.17428,-0.707806,0.0298317
3.78736,1.00584,-0.537423,0.127575,0.0296812,-0.215805,0.0649344
3.78736,1.6764,-0.393305,0.0120472,-0.0106828,-0.0805778,0.10453
3.78736,2.34696,0.00219127,0.0111235,-0.00881643,-0.0201602,0.144982
3.78736,3.01752,0.226654,0.0112152,-0.00843976,0.0138285,0.185733
3.78736,3.68808,0.369696,0.011468,-0.0081987,0.0355705,0.226621
3.78736,4.35864,0.468392,0.0117449,-0.00797748,0.0506613,0.267583
3.78736,5.0292,0.542502,0.0119772,-0.00773092,0.0617434,0.30859
3.78736,5.69976,0.609038,0.0120538,-0.00736938,0.0702249,0.349626
3.78736,6.37032,0.665215,0.0121441,-0.00686129,0.0769242,0.390682
3.80482,0.33528,-0.740151,0.727888,0.174385,-0.70815,0.0298229
3.80482,1.00584,-0.537377,0.127613,0.0296823,-0.215854,0.0649243
3.80482,1.6764,-0.393334,0.0120473,-0.010683,-0.0805824,0.104522
3.80482,2.34696,0.0022439,0.0111235,-0.0088163,-0.0201522,0.144977
3.80482,3.01752,0.226739,0.0112152,-0.00843963,0.0138414,0.185731
3.80482,3.68808,0.369795,0.0114683,-0.00819847,0.0355857,0.226622
3.80482,4.35864,0.468499,0.0117452,-0.00797724,0.0506777,0.267587
3.80482,5.0292,0.542616,0.0119776,-0.00773052,0.0617605,0.308597
3.80482,5.69976,0.609156,0.0120543,-0.00736861,0.0702425,0.349636
3.80482,6.37032,0.665338,0.0121446,-0.00686031,0.0769421,0.390695
3.82227,0.33528,-0.740117,0.728318,0.174488,-0.70849,0.0298143
3.82227,1.00584,-0.537332,0.127651,0.0296834,-0.215903,0.0649144
3.82227,1.6764,-0.393365,0.0120475,-0.0106833,-0.0805872,0.104515
3.82227,2.34696,0.00229375,0.0111235,-0.00881618,-0.0201446,0.144973
3.82227,3.01752,0.22682,0.0112153,-0.00843951,0.0138537,0.185729
3.82227,3.68808,0.369891,0.0114685,-0.00819826,0.0356004,0.226623
3.82227,4.35864,0.468603,0.0117455,-0.00797701,0.0506936,0.267591
3.82227,5.0292,0.542725,0.011978,-0.00773012,0.0617771,0.308604
3.82227,5.69976,0.60927,0.0120549,-0.00736786,0.0702594,0.349646
3.82227,6.37032,0.665457,0.0121452,-0.00685936,0.0769593,0.390708
3.83972,0.33528,-0.740084,0.728743,0.17459,-0.708824,0.0298058
3.83972,1.00584,-0.537287,0.127689,0.0296844,-0.215951,0.0649049
3.83972,1.6764,-0.393397,0.0120476,-0.0106835,-0.0805921,0.104507
3.83972,2.34696,0.00234079,0.0111234,-0.00881606,-0.0201375,0.144968
3.83972,3.01752,0.226898,0.0112154,-0.0084394,0.0138656,0.185728
3.83972,3.68808,0.369983,0.0114688,-0.00819805,0.0356144,0.226625
3.83972,4.35864,0.468703,0.0117458,-0.00797678,0.0507088,0.267596
3.83972,5.0292,0.542831,0.0119783,-0.00772975,0.061793,0.308612
3.83972,5.69976,0.60938,0.0120554,-0.00736714,0.0702757,0.349657
3.83972,6.37032,0.665572,0.0121457,-0.00685844,0.0769758,0.390721
3.85718,0.33528,-0.740051,0.729161,0.17469,-0.709154,0.0297976
3.85718,1.00584,-0.537243,0.127726,0.0296855,-0.215999,0.0648956
3.85718,1.6764,-0.39343,0.0120478,-0.0106838,-0.0805973,0.104501
3.85718,2.34696,0.00238498,0.0111234,-0.00881595,-0.0201308,0.144965
3.85718,3.01752,0.226973,0.0112155,-0.00843928,0.0138769,0.185727
3.85718,3.68808,0.370071,0.011469,-0.00819786,0.0356279,0.226627
3.85718,4.35864,0.468798,0.0117461,-0.00797657,0.0507234,0.267601
3.85718,5.0292,0.542932,0.0119787,-0.00772938,0.0618083,0.30862
3.85718,5.69976,0.609486,0.0120558,-0.00736644,0.0702914,0.349668
3.85718,6.37032,0.665682,0.0121462,-0.00685755,0.0769917,0.390736
3.87463,0.33528,-0.740018,0.729573,0.174788,-0.709479,0.0297895
3.87463,1.00584,-0.537199,0.127762,0.0296865,-0.216046,0.0648865
3.87463,1.6764,-0.393465,0.0120479,-0.0106841,-0.0806027,0.104494
3.87463,2.34696,0.0024263,0.0111234,-0.00881585,-0.0201246,0.144961
3.87463,3.01752,0.227044,0.0112156,-0.00843918,0.0138877,0.185726
3.87463,3.68808,0.370156,0.0114693,-0.00819767,0.0356408,0.226629
3.87463,4.35864,0.46889,0.0117463,-0.00797636,0.0507374,0.267606
3.87463,5.0292,0.54303,0.011979,-0.00772903,0.0618229,0.308628
3.87463,5.69976,0.609588,0.0120563,-0.00736577,0.0703064,0.349679
3.87463,6.37032,0.665789,0.0121467,-0.00685669,0.0770069,0.39075
3.89208,0.33528,-0.739986,0.729979,0.174886,-0.709799,0.0297815
3.89208,1.00584,-0.537155,0.127798,0.0296875,-0.216093,0.0648778
3.89208,1.6764,-0.393501,0.0120481,-0.0106843,-0.0806082,0.104488
3.89208,2.34696,0.00246472,0.0111233,-0.00881575,-0.0201187,0.144958
3.89208,3.01752,0.227112,0.0112156,-0.00843908,0.0138979,0.185726
3.89208,3.68808,0.370236,0.0114695,-0.00819749,0.0356531,0.226632
3.89208,4.35864,0.468977,0.0117466,-0.00797617,0.0507508,0.267612
3.89208,5.0292,0.543123,0.0119793,-0.00772869,0.0618369,0.308638
3.89208,5.69976,0.609685,0.0120567,-0.00736512,0.0703207,0.349692
3.89208,6.37032,0.665891,0.0121471,-0.00685587,0.0770215,0.390766
3.90954,0.33528,-0.739954,0.730378,0.174981,-0.710113,0.0297738
3.90954,1.00584,-0.537113,0.127834,0.0296885,-0.216139,0.0648693
3.90954,1.6764,-0.393538,0.0120482,-0.0106846,-0.080614,0.104482
3.90954,2.34696,0.00250021,0.0111233,-0.00881567,-0.0201134,0.144955
3.90954,3.01752,0.227176,0.0112157,-0.00843898,0.0139076,0.185726
3.90954,3.68808,0.370313,0.0114697,-0.00819732,0.0356648,0.226635
3.90954,4.35864,0.469061,0.0117468,-0.00797598,0.0507636,0.267619
3.90954,5.0292,0.543212,0.0119796,-0.00772836,0.0618502,0.308647
3.90954,5.69976,0.609779,0.0120571,-0.0073645,0.0703344,0.349704
3.90954,6.37032,0.665989,0.0121475,-0.00685507,0.0770354,0.390781
3.92699,0.33528,-0.739923,0.73077,0.175075,-0.710423,0.0297662
3.92699,1.00584,-0.53707,0.127869,0.0296895,-0.216184,0.064861
3.92699,1.6764,-0.393577,0.0120484,-0.010685,-0.08062,0.104476
3.92699,2.34696,0.00253276,0.0111233,-0.00881559,-0.0201084,0.144952
3.92699,3.01752,0.227236,0.0112157,-0.00843889,0.0139168,0.185727
3.92699,3.68808,0.370385,0.0114699,-0.00819715,0.0356759,0.226639
3.92699,4.35864,0.46914,0.011747,-0.0079758,0.0507757,0.267626
3.92699,5.0292,0.543297,0.0119799,-0.00772805,0.0618629,0.308657
3.92699,5.69976,0.609868,0.0120575,-0.00736391,0.0703475,0.349717
3.92699,6.37032,0.666082,0.0121479,-0.0068543,0.0770486,0.390798
3.94444,0.33528,-0.739893,0.731156,0.175167,-0.710727,0.0297589
3.94444,1.00584,-0.537029,0.127904,0.0296905,-0.216229,0.0648531
3.94444,1.6764,-0.393617,0.0120486,-0.0106853,-0.0806262,0.104471
3.94444,2.34696,0.00256235,0.0111233,-0.00881551,-0.020104,0.14495
3.94444,3.01752,0.227293,0.0112158,-0.00843881,0.0139254,0.185728
3.94444,3.68808,0.370454,0.0114701,-0.008197,0.0356864,0.226643
3.94444,4.35864,0.469215,0.0117472,-0.00797563,0.0507872,0.267633
3.94444,5.0292,0.543378,0.0119802,-0.00772775,0.061875,0.308667
3.94444,5.69976,0.609953,0.0120579,-0.00736333,0.0703598,0.349731
3.94444,6.37032,0.666171,0.0121483,-0.00685357,0.0770612,0.390814
3.9619,0.33528,-0.739863,0.731534,0.175258,-0.711025,0.0297517
3.9619,1.00584,-0.536988,0.127939,0.0296914,-0.216274,0.0648454
3.9619,1.6764,-0.393658,0.0120488,-0.0106856,-0.0806326,0.104466
3.9619,2.34696,0.00258897,0.0111232,-0.00881545,-0.0200999,0.144948
3.9619,3.01752,0.227346,0.0112159,-0.00843873,0.0139334,0.185729
