Azimuth Angle,Radius Location,Moment_X,Moment_Y,Moment_Z,Moment_Mag
1.6057,4.35864,1796.48,80.4599,-328.768,1828.09
1.6057,5.0292,3371.79,146.547,-534.202,3416.99
1.6057,5.69976,5668.1,241.526,-808.536,5730.57
1.6057,6.37032,8791.82,369.428,-1157.59,8875.39
1.62316,0.33528,-24.334,-1.30397,0.522989,24.3746
1.62316,1.00584,-94.6403,-5.29415,6.09528,94.9841
1.62316,1.6764,-202.883,-11.9785,24.5422,204.712
1.62316,2.34696,-143.628,-7.13782,-7.10031,143.98
1.62316,3.01752,144.769,11.5625,-72.4927,162.317
1.62316,3.68808,758.758,49.504,-177.594,780.835
1.62316,4.35864,1794.69,112.078,-328.641,1827.97
1.62316,5.0292,3368.46,205.816,-533.975,3416.72
1.62316,5.69976,5662.58,341.083,-808.171,5730.12
1.62316,6.37032,8783.32,523.766,-1157.04,8874.67
1.64061,0.33528,-24.306,-1.72879,0.522634,24.373
1.64061,1.00584,-94.5214,-6.94925,6.08923,94.9719
1.64061,1.6764,-202.624,-15.5373,24.5318,204.694
1.64061,2.34696,-143.464,-9.63584,-7.10148,143.962
1.64061,3.01752,144.544,14.1498,-72.4668,162.31
1.64061,3.68808,757.735,62.8883,-177.517,780.788
1.64061,4.35864,1792.34,143.656,-328.482,1827.85
1.64061,5.0292,3364.09,265.011,-533.692,3416.46
1.64061,5.69976,5655.31,440.514,-807.714,5729.66
1.64061,6.37032,8772.13,677.911,-1156.35,8873.95
1.65806,0.33528,-24.2705,-2.15302,0.522204,24.3714
1.65806,1.00584,-94.3715,-8.60151,6.08143,94.9576
1.65806,1.6764,-202.302,-19.0905,24.5199,204.675
1.65806,2.34696,-143.257,-12.1303,-7.10267,143.945
1.65806,3.01752,144.273,16.7325,-72.436,162.301
1.65806,3.68808,756.478,76.2509,-177.425,780.739
1.65806,4.35864,1789.45,175.185,-328.291,1827.73
1.65806,5.0292,3358.7,324.112,-533.352,3416.19
1.65806,5.69976,5646.31,539.789,-807.164,5729.2
1.65806,6.37032,8758.25,831.815,-1155.52,8873.22
1.67552,0.33528,-24.2275,-2.57653,0.521698,24.3697
1.67552,1.00584,-94.1906,-10.2503,6.07188,94.9411
1.67552,1.6764,-201.919,-22.6371,24.5064,204.656
1.67552,2.34696,-143.006,-14.6204,-7.10388,143.927
1.67552,3.01752,143.958,19.3097,-72.4001,162.291
1.67552,3.68808,754.988,89.5878,-177.318,780.689
1.67552,4.35864,1786,206.653,-328.069,1827.6
1.67552,5.0292,3352.26,383.101,-532.956,3415.92
1.67552,5.69976,5635.58,638.878,-806.521,5728.73
1.67552,6.37032,8741.68,985.431,-1154.54,8872.48
1.69297,0.33528,-24.1771,-2.99917,0.521118,24.368
1.69297,1.00584,-93.979,-11.8951,6.06061,94.9225
1.69297,1.6764,-201.473,-26.176,24.4914,204.637
1.69297,2.34696,-142.711,-17.1055,-7.10513,143.908
1.69297,3.01752,143.597,21.8807,-72.3593,162.28
1.69297,3.68808,753.266,102.895,-177.196,780.638
1.69297,4.35864,1782,238.053,-327.815,1827.48
1.69297,5.0292,3344.81,441.961,-532.503,3415.64
1.69297,5.69976,5623.12,737.75,-805.787,5728.27
1.69297,6.37032,8722.43,1138.71,-1153.43,8871.74
1.71042,0.33528,-24.1192,-3.42083,0.520463,24.3662
1.71042,1.00584,-93.7387,-13.5355,6.04901,94.9038
1.71042,1.6764,-200.965,-29.706,24.4748,204.618
1.71042,2.34696,-142.373,-19.5847,-7.10641,143.89
1.71042,3.01752,143.192,24.4446,-72.3134,162.268
1.71042,3.68808,751.312,116.168,-177.058,780.586
1.71042,4.35864,1777.46,269.373,-327.53,1827.35
1.71042,5.0292,3336.32,500.672,-531.995,3415.37
1.71042,5.69976,5608.94,836.375,-804.961,5727.8
1.71042,6.37032,8700.51,1291.61,-1152.17,8871
1.72788,0.33528,-24.054,-3.84137,0.519734,24.3643
1.72788,1.00584,-93.4776,-15.1727,6.04248,94.8935
1.72788,1.6764,-200.396,-33.2262,24.4566,204.599
1.72788,2.34696,-141.992,-22.0573,-7.10774,143.871
1.72788,3.01752,142.743,27.0006,-72.2627,162.254
1.72788,3.68808,749.126,129.403,-176.906,780.533
1.72788,4.35864,1772.37,300.606,-327.213,1827.22
1.72788,5.0292,3326.81,559.218,-531.43,3415.09
1.72788,5.69976,5593.04,934.723,-804.043,5727.32
1.72788,6.37032,8675.93,1444.08,-1150.78,8870.26
1.74533,0.33528,-23.9814,-4.26066,0.51893,24.3624
1.74533,1.00584,-93.1875,-16.8047,6.0353,94.8827
1.74533,1.6764,-199.765,-36.7353,24.437,204.579
1.74533,2.34696,-141.568,-24.5225,-7.10912,143.852
1.74533,3.01752,142.249,29.5481,-72.207,162.239
1.74533,3.68808,746.711,142.596,-176.74,780.479
1.74533,4.35864,1766.74,331.74,-326.866,1827.09
1.74533,5.0292,3316.29,617.58,-530.81,3414.81
1.74533,5.69976,5575.43,1032.76,-803.034,5726.85
1.74533,6.37032,8648.7,1596.08,-1149.25,8869.51
1.76278,0.33528,-23.9014,-4.67856,0.518053,24.3605
1.76278,1.00584,-92.8685,-18.4311,6.02748,94.8714
1.76278,1.6764,-199.073,-40.2323,24.4157,204.56
1.76278,2.34696,-141.1,-26.9796,-7.11056,143.832
1.76278,3.01752,141.71,32.0861,-72.1464,162.224
1.76278,3.68808,744.067,155.743,-176.558,780.426
1.76278,4.35864,1760.57,362.768,-326.487,1826.97
1.76278,5.0292,3304.74,675.74,-530.134,3414.53
1.76278,5.69976,5556.11,1130.47,-801.935,5726.38
1.76278,6.37032,8618.83,1747.55,-1147.58,8868.77
1.78024,0.33528,-23.8141,-5.09495,0.517103,24.3585
1.78024,1.00584,-92.5207,-20.0514,6.01901,94.8597
1.78024,1.6764,-198.319,-43.7162,24.3929,204.54
1.78024,2.34696,-140.589,-29.4277,-7.11206,143.812
1.78024,3.01752,141.129,34.6141,-72.081,162.207
1.78024,3.68808,741.195,168.841,-176.362,780.372
1.78024,4.35864,1753.86,393.678,-326.078,1826.84
1.78024,5.0292,3292.19,733.682,-529.404,3414.25
1.78024,5.69976,5535.1,1227.8,-800.745,5725.91
1.78024,6.37032,8586.32,1898.46,-1145.77,8868.03
1.79769,0.33528,-23.7195,-5.5097,0.516079,24.3564
1.79769,1.00584,-92.1442,-21.6649,6.00991,94.8475
1.79769,1.6764,-197.504,-47.1858,24.3686,204.52
1.79769,2.34696,-140.036,-31.8662,-7.11364,143.792
1.79769,3.01752,140.503,37.1312,-72.0108,162.189
1.79769,3.68808,738.095,181.884,-176.151,780.318
1.79769,4.35864,1746.62,424.463,-325.638,1826.71
1.79769,5.0292,3278.64,791.387,-528.618,3413.97
1.79769,5.69976,5512.4,1324.74,-799.465,5725.44
1.79769,6.37032,8551.2,2048.75,-1143.82,8867.29
1.81514,0.33528,-23.6176,-5.92269,0.514983,24.3543
1.81514,1.00584,-91.7393,-23.2712,6.00018,94.8348
1.81514,1.6764,-196.629,-50.64,24.3428,204.499
1.81514,2.34696,-139.44,-34.2942,-7.11529,143.771
1.81514,3.01752,139.835,39.6367,-71.9358,162.171
1.81514,3.68808,734.771,194.869,-175.926,780.264
1.81514,4.35864,1738.84,455.112,-325.167,1826.59
1.81514,5.0292,3264.08,848.838,-527.778,3413.69
1.81514,5.69976,5488.02,1421.26,-798.096,5724.97
1.81514,6.37032,8513.47,2198.39,-1141.74,8866.55
1.8326,0.33528,-23.5085,-6.33377,0.513815,24.3522
1.8326,1.00584,-91.3059,-24.8698,5.98981,94.8217
1.8326,1.6764,-195.694,-54.0778,24.3154,204.479
1.8326,2.34696,-138.801,-36.711,-7.11704,143.75
1.8326,3.01752,139.123,42.1299,-71.8561,162.153
1.8326,3.68808,731.221,207.793,-175.686,780.21
1.8326,4.35864,1730.53,485.618,-324.667,1826.47
1.8326,5.0292,3248.53,906.017,-526.883,3413.42
1.8326,5.69976,5461.97,1517.32,-796.638,5724.51
1.8326,6.37032,8473.15,2347.32,-1139.52,8865.82
1.85005,0.33528,-23.3921,-6.74282,0.512575,24.35
1.85005,1.00584,-90.8443,-26.4602,5.97882,94.8081
1.85005,1.6764,-194.698,-57.4982,24.2865,204.458
1.85005,2.34696,-138.12,-39.1158,-7.11888,143.728
1.85005,3.01752,138.369,44.6101,-71.7717,162.133
1.85005,3.68808,727.449,220.652,-175.432,780.157
1.85005,4.35864,1721.7,515.969,-324.136,1826.34
1.85005,5.0292,3231.99,962.909,-525.934,3413.14
1.85005,5.69976,5434.25,1612.9,-795.092,5724.04
1.85005,6.37032,8430.25,2495.5,-1137.17,8865.09
1.8675,0.33528,-23.2687,-7.14973,0.511264,24.3477
1.8675,1.00584,-90.3547,-28.0418,5.96722,94.7941
1.8675,1.6764,-193.643,-60.9,24.2561,204.438
1.8675,2.34696,-137.396,-41.5079,-7.12082,143.706
1.8675,3.01752,137.573,47.0766,-71.6826,162.114
1.8675,3.68808,723.455,233.441,-175.164,780.105
1.8675,4.35864,1712.34,546.158,-323.575,1826.22
1.8675,5.0292,3214.46,1019.49,-524.932,3412.87
1.8675,5.69976,5404.88,1707.97,-793.457,5723.59
1.8675,6.37032,8384.79,2642.9,-1134.68,8864.38
1.88496,0.33528,-23.1381,-7.55435,0.509883,24.3454
1.88496,1.00584,-89.8372,-29.6142,5.955,94.7797
1.88496,1.6764,-192.528,-64.2823,24.2242,204.416
1.88496,2.34696,-136.631,-43.8865,-7.12287,143.683
1.88496,3.01752,136.734,49.5287,-71.5889,162.094
1.88496,3.68808,719.241,246.157,-174.881,780.054
1.88496,4.35864,1702.46,576.176,-322.985,1826.11
1.88496,5.0292,3195.96,1075.76,-523.877,3412.6
1.88496,5.69976,5373.87,1802.49,-791.736,5723.14
1.88496,6.37032,8336.79,2789.45,-1132.06,8863.67
1.90241,0.33528,-23.0004,-7.95657,0.508432,24.3431
1.90241,1.00584,-89.292,-31.1769,5.94217,94.7648
1.90241,1.6764,-191.354,-67.6439,24.1907,204.395
1.90241,2.34696,-135.824,-46.2508,-7.12504,143.659
1.90241,3.01752,135.854,51.9658,-71.4906,162.073
1.90241,3.68808,714.808,258.796,-174.585,780.004
1.90241,4.35864,1692.06,606.014,-322.365,1825.99
1.90241,5.0292,3176.48,1131.68,-522.768,3412.34
1.90241,5.69976,5341.23,1896.45,-789.928,5722.7
1.90241,6.37032,8286.25,2935.13,-1129.31,8862.97
1.91986,0.33528,-22.8557,-8.35627,0.506911,24.3407
1.91986,1.00584,-88.7193,-32.7293,5.92874,94.7495
1.91986,1.6764,-190.122,-70.9838,24.1558,204.374
1.91986,2.34696,-134.975,-48.6001,-7.12733,143.635
1.91986,3.01752,134.933,54.3871,-71.3878,162.053
1.91986,3.68808,710.158,271.355,-174.275,779.955
1.91986,4.35864,1681.15,635.662,-321.715,1825.88
1.91986,5.0292,3156.05,1187.25,-521.608,3412.08
1.91986,5.69976,5306.97,1989.81,-788.033,5722.26
1.91986,6.37032,8233.2,3079.88,-1126.42,8862.29
1.93732,0.33528,-22.7041,-8.75331,0.505321,24.3382
1.93732,1.00584,-88.1193,-34.271,5.91471,94.7338
1.93732,1.6764,-188.831,-74.301,24.1194,204.352
1.93732,2.34696,-134.085,-50.9337,-7.12975,143.61
1.93732,3.01752,133.971,56.792,-71.2805,162.033
1.93732,3.68808,705.293,283.83,-173.951,779.908
1.93732,4.35864,1669.73,665.113,-321.037,1825.77
1.93732,5.0292,3134.65,1242.45,-520.395,3411.82
1.93732,5.69976,5271.1,2082.55,-786.054,5721.84
1.93732,6.37032,8177.66,3223.67,-1123.4,8861.61
1.95477,0.33528,-22.5455,-9.14758,0.503663,24.3358
1.95477,1.00584,-87.4922,-35.8015,5.90009,94.7177
1.95477,1.6764,-187.483,-77.5945,24.0815,204.33
1.95477,2.34696,-133.154,-53.2508,-7.13232,143.584
1.95477,3.01752,132.969,59.1799,-71.1687,162.012
1.95477,3.68808,700.214,296.217,-173.614,779.863
1.95477,4.35864,1657.8,694.357,-320.33,1825.67
1.95477,5.0292,3112.31,1297.26,-519.13,3411.58
1.95477,5.69976,5233.64,2174.64,-783.99,5721.42
1.95477,6.37032,8119.64,3366.45,-1120.26,8860.96
1.97222,0.33528,-22.38,-9.53895,0.501938,24.3333
1.97222,1.00584,-86.8382,-37.3204,5.88489,94.7012
1.97222,1.6764,-186.077,-80.8632,24.0421,204.308
1.97222,2.34696,-132.182,-55.5506,-7.13503,143.558
1.97222,3.01752,131.927,61.5502,-71.0526,161.992
1.97222,3.68808,694.923,308.513,-173.263,779.819
1.97222,4.35864,1645.37,723.387,-319.594,1825.56
1.97222,5.0292,3089.02,1351.67,-517.814,3411.33
1.97222,5.69976,5194.59,2266.05,-781.841,5721.02
1.97222,6.37032,8059.17,3508.17,-1116.99,8860.32
1.98968,0.33528,-22.2077,-9.92731,0.500145,24.3307
1.98968,1.00584,-86.1576,-38.827,5.86911,94.6843
1.98968,1.6764,-184.614,-84.1062,24.0012,204.285
1.98968,2.34696,-131.17,-57.8324,-7.13789,143.531
1.98968,3.01752,130.845,63.9023,-70.9322,161.973
1.98968,3.68808,689.422,320.714,-172.899,779.778
1.98968,4.35864,1632.45,752.193,-318.831,1825.47
1.98968,5.0292,3064.81,1405.65,-516.448,3411.1
1.98968,5.69976,5153.97,2356.76,-779.61,5720.62
1.98968,6.37032,7996.26,3648.81,-1113.59,8859.69
2.00713,0.33528,-22.0286,-10.3125,0.498287,24.3281
2.00713,1.00584,-85.4506,-40.3211,5.85275,94.6671
2.00713,1.6764,-183.095,-87.3224,23.9589,204.262
2.00713,2.34696,-130.117,-60.0955,-7.14091,143.503
2.00713,3.01752,129.723,66.2354,-70.8074,161.954
2.00713,3.68808,683.713,332.817,-172.521,779.739
2.00713,4.35864,1619.03,780.768,-318.039,1825.38
2.00713,5.0292,3039.66,1459.2,-515.031,3410.87
2.00713,5.69976,5111.8,2446.73,-777.296,5720.24
2.00713,6.37032,7930.94,3788.32,-1110.06,8859.09
2.02458,0.33528,-21.8428,-10.6945,0.496363,24.3255
2.02458,1.00584,-84.7174,-41.802,5.83584,94.6494
2.02458,1.6764,-181.52,-90.5109,23.9152,204.239
2.02458,2.34696,-129.025,-62.3391,-7.1441,143.474
2.02458,3.01752,128.563,68.5492,-70.6785,161.935
2.02458,3.68808,677.797,344.818,-172.13,779.703
2.02458,4.35864,1605.12,809.103,-317.219,1825.29
2.02458,5.0292,3013.6,1512.3,-513.565,3410.65
2.02458,5.69976,5068.08,2535.95,-774.9,5719.88
2.02458,6.37032,7863.23,3926.65,-1106.41,8858.5
2.04204,0.33528,-21.6504,-11.0731,0.494374,24.3228
2.04204,1.00584,-83.9584,-43.2694,5.81836,94.6314
2.04204,1.6764,-179.889,-93.6706,23.87,204.216
2.04204,2.34696,-127.894,-64.5625,-7.14747,143.444
2.04204,3.01752,127.364,70.8429,-70.5453,161.917
2.04204,3.68808,671.677,356.714,-171.727,779.67
2.04204,4.35864,1590.73,837.19,-316.372,1825.21
2.04204,5.0292,2986.63,1564.93,-512.049,3410.45
2.04204,5.69976,5022.84,2624.38,-772.424,5719.52
2.04204,6.37032,7793.14,4063.76,-1102.63,8857.94
2.05949,0.33528,-21.4514,-11.4482,0.492322,24.3201
2.05949,1.00584,-83.1736,-44.7228,5.80034,94.6131
2.05949,1.6764,-178.204,-96.8006,23.8234,204.192
2.05949,2.34696,-126.723,-66.765,-7.15101,143.413
2.05949,3.01752,126.128,73.116,-70.4081,161.899
2.05949,3.68808,665.355,368.502,-171.31,779.64
2.05949,4.35864,1575.86,865.021,-315.498,1825.14
2.05949,5.0292,2958.75,1617.08,-510.484,3410.25
2.05949,5.69976,4976.08,2712.01,-769.867,5719.19
2.05949,6.37032,7720.71,4199.63,-1098.73,8857.4
2.07694,0.33528,-21.2458,-11.8197,0.490206,24.3173
2.07694,1.00584,-82.3635,-46.1618,5.78178,94.5944
2.07694,1.6764,-176.464,-99.9,23.7753,204.168
2.07694,2.34696,-125.513,-68.9459,-7.15474,143.382
2.07694,3.01752,124.853,75.3679,-70.2667,161.883
2.07694,3.68808,658.832,380.179,-170.881,779.613
2.07694,4.35864,1560.51,892.589,-314.597,1825.07
2.07694,5.0292,2929.99,1668.74,-508.871,3410.06
2.07694,5.69976,4927.83,2798.8,-767.231,5718.87
2.07694,6.37032,7645.96,4334.2,-1094.71,8856.88
2.0944,0.33528,-21.0338,-12.1875,0.488029,24.3145
2.0944,1.00584,-81.5284,-47.5858,5.76268,94.5753
2.0944,1.6764,-174.67,-102.968,23.7259,204.144
2.0944,2.34696,-124.265,-71.1045,-7.15866,143.349
2.0944,3.01752,123.542,77.5981,-70.1214,161.867
2.0944,3.68808,652.112,391.74,-170.44,779.589
2.0944,4.35864,1544.7,919.884,-313.669,1825.01
2.0944,5.0292,2900.35,1719.88,-507.211,3409.88
2.0944,5.69976,4878.09,2884.74,-764.517,5718.56
2.0944,6.37032,7568.9,4467.44,-1090.58,8856.39
2.11185,0.33528,-20.8155,-12.5515,0.485789,24.3117
2.11185,1.00584,-80.6684,-48.9945,5.74306,94.556
2.11185,1.6764,-172.823,-106.003,23.6751,204.12
2.11185,2.34696,-122.979,-73.24,-7.16278,143.316
2.11185,3.01752,122.194,79.8062,-69.9721,161.853
2.11185,3.68808,645.195,403.183,-169.986,779.57
2.11185,4.35864,1528.42,946.901,-312.716,1824.96
2.11185,5.0292,2869.83,1770.49,-505.503,3409.71
2.11185,5.69976,4826.88,2969.79,-761.725,5718.28
2.11185,6.37032,7489.57,4599.31,-1086.32,8855.93
2.1293,0.33528,-20.5908,-12.9116,0.48349,24.3089
2.1293,1.00584,-79.7839,-50.3874,5.72291,94.5363
2.1293,1.6764,-170.923,-109.005,23.6229,204.095
2.1293,2.34696,-121.656,-75.3517,-7.16709,143.281
2.1293,3.01752,120.809,81.9914,-69.8189,161.84
2.1293,3.68808,638.085,414.505,-169.52,779.554
2.1293,4.35864,1511.68,973.63,-311.736,1824.91
2.1293,5.0292,2838.45,1820.57,-503.749,3409.55
2.1293,5.69976,4774.23,3053.93,-758.857,5718.01
2.1293,6.37032,7408,4729.78,-1081.94,8855.5
2.14675,0.33528,-20.3598,-13.2676,0.48113,24.306
2.14675,1.00584,-78.8752,-51.7641,5.70226,94.5163
2.14675,1.6764,-168.972,-111.972,23.5693,204.07
2.14675,2.34696,-120.295,-77.439,-7.17162,143.245
2.14675,3.01752,119.389,84.1534,-69.6618,161.828
2.14675,3.68808,630.783,425.703,-169.042,779.542
2.14675,4.35864,1494.48,1000.06,-310.731,1824.87
2.14675,5.0292,2806.22,1870.09,-501.949,3409.41
2.14675,5.69976,4720.14,3137.15,-755.913,5717.77
2.14675,6.37032,7324.19,4858.8,-1077.45,8855.09
2.16421,0.33528,-20.1227,-13.6194,0.478712,24.3031
2.16421,1.00584,-77.9425,-53.1242,5.68111,94.496
2.16421,1.6764,-166.969,-114.904,23.5144,204.045
2.16421,2.34696,-118.898,-79.5012,-7.17636,143.208
2.16421,3.01752,117.933,86.2916,-69.501,161.817
2.16421,3.68808,623.292,436.773,-168.552,779.534
2.16421,4.35864,1476.84,1026.2,-309.7,1824.84
2.16421,5.0292,2773.15,1919.05,-500.103,3409.28
2.16421,5.69976,4664.64,3219.4,-752.895,5717.54
2.16421,6.37032,7238.2,4986.34,-1072.85,8854.72
2.18166,0.33528,-19.8795,-13.967,0.476236,24.3002
2.18166,1.00584,-76.9863,-54.4673,5.65946,94.4755
2.18166,1.6764,-164.915,-117.799,23.4582,204.019
2.18166,2.34696,-117.464,-81.5377,-7.18131,143.171
2.18166,3.01752,116.442,88.4055,-69.3365,161.808
2.18166,3.68808,615.614,447.713,-168.05,779.531
2.18166,4.35864,1458.76,1052.02,-308.645,1824.82
2.18166,5.0292,2739.25,1967.42,-498.212,3409.17
2.18166,5.69976,4607.74,3300.68,-749.803,5717.34
2.18166,6.37032,7150.03,5112.36,-1068.13,8854.38
2.19911,0.33528,-19.6303,-14.3102,0.473703,24.2972
2.19911,1.00584,-76.0069,-55.7929,5.63733,94.4546
2.19911,1.6764,-162.811,-120.658,23.4006,203.993
2.19911,2.34696,-115.995,-83.5476,-7.18648,143.132
2.19911,3.01752,114.917,90.4946,-69.1683,161.801
2.19911,3.68808,607.752,458.519,-167.537,779.533
2.19911,4.35864,1440.23,1077.53,-307.564,1824.81
2.19911,5.0292,2704.52,2015.19,-496.278,3409.06
2.19911,5.69976,4549.46,3380.96,-746.638,5717.16
2.19911,6.37032,7059.72,5236.83,-1063.3,8854.07
2.21657,0.33528,-19.3751,-14.6489,0.471114,24.2942
2.21657,1.00584,-75.0045,-57.1007,5.61472,94.4335
2.21657,1.6764,-160.657,-123.479,23.3418,203.967
2.21657,2.34696,-114.49,-85.5305,-7.19188,143.091
2.21657,3.01752,113.357,92.5585,-68.9965,161.795
2.21657,3.68808,599.708,469.189,-167.013,779.539
2.21657,4.35864,1421.28,1102.71,-306.46,1824.81
2.21657,5.0292,2668.98,2062.36,-494.3,3408.98
2.21657,5.69976,4489.81,3460.22,-743.401,5717
2.21657,6.37032,6967.29,5359.72,-1058.36,8853.8
2.23402,0.33528,-19.1141,-14.9831,0.46847,24.2912
2.23402,1.00584,-73.9794,-58.3903,5.59165,94.4121
2.23402,1.6764,-158.455,-126.261,23.2816,203.941
2.23402,2.34696,-112.95,-87.4855,-7.1975,143.05
2.23402,3.01752,111.764,94.5966,-68.8211,161.79
2.23402,3.68808,591.484,479.72,-166.477,779.55
2.23402,4.35864,1401.9,1127.57,-305.332,1824.81
2.23402,5.0292,2632.65,2108.9,-492.278,3408.91
2.23402,5.69976,4428.82,3538.43,-740.094,5716.87
2.23402,6.37032,6872.78,5480.98,-1053.32,8853.57
2.25147,0.33528,-18.8474,-15.3126,0.465772,24.2882
2.25147,1.00584,-72.9322,-59.6613,5.56812,94.3905
2.25147,1.6764,-156.205,-129.003,23.2202,203.914
2.25147,2.34696,-111.376,-89.4122,-7.20335,143.008
2.25147,3.01752,110.138,96.6086,-68.6423,161.788
2.25147,3.68808,583.082,490.108,-165.93,779.567
2.25147,4.35864,1382.1,1152.08,-304.18,1824.83
2.25147,5.0292,2595.53,2154.81,-490.215,3408.85
2.25147,5.69976,4366.51,3615.57,-736.717,5716.77
2.25147,6.37032,6776.21,5600.58,-1048.16,8853.37
2.26893,0.33528,-18.5749,-15.6374,0.463021,24.2852
2.26893,1.00584,-71.863,-60.9132,5.54415,94.3687
2.26893,1.6764,-153.908,-131.704,23.1576,203.887
2.26893,2.34696,-109.769,-91.3098,-7.20943,142.964
2.26893,3.01752,108.479,98.594,-68.4601,161.788
2.26893,3.68808,574.507,500.352,-165.373,779.589
2.26893,4.35864,1361.88,1176.25,-303.006,1824.86
2.26893,5.0292,2557.63,2200.07,-488.11,3408.81
2.26893,5.69976,4302.88,3691.62,-733.272,5716.69
2.26893,6.37032,6677.62,5718.49,-1042.9,8853.21
2.28638,0.33528,-18.2968,-15.9573,0.460218,24.2821
2.28638,1.00584,-70.7723,-62.1458,5.51973,94.3466
2.28638,1.6764,-151.564,-134.365,23.0937,203.86
2.28638,2.34696,-108.128,-93.1778,-7.21574,142.919
2.28638,3.01752,106.788,100.552,-68.2745,161.79
2.28638,3.68808,565.759,510.448,-164.805,779.616
2.28638,4.35864,1341.26,1200.07,-301.808,1824.89
2.28638,5.0292,2518.96,2244.67,-485.963,3408.79
2.28638,5.69976,4237.97,3766.56,-729.759,5716.64
2.28638,6.37032,6577.03,5834.68,-1037.54,8853.1
2.30383,0.33528,-18.0133,-16.2722,0.457364,24.279
2.30383,1.00584,-69.6604,-63.3586,5.49489,94.3244
2.30383,1.6764,-149.174,-136.983,23.0285,203.832
2.30383,2.34696,-106.454,-95.0155,-7.22229,142.873
2.30383,3.01752,105.065,102.483,-68.0856,161.793
2.30383,3.68808,556.841,520.394,-164.226,779.649
2.30383,4.35864,1320.23,1223.54,-300.588,1824.94
2.30383,5.0292,2479.54,2288.59,-483.777,3408.79
2.30383,5.69976,4171.8,3840.37,-726.18,5716.61
2.30383,6.37032,6474.47,5949.12,-1032.08,8853.02
2.32129,0.33528,-17.7243,-16.582,0.45446,24.2759
2.32129,1.00584,-68.5277,-64.5514,5.46962,94.3019
2.32129,1.6764,-146.739,-139.558,22.9622,203.804
2.32129,2.34696,-104.748,-96.8224,-7.22907,142.825
2.32129,3.01752,103.311,104.386,-67.8935,161.799
2.32129,3.68808,547.757,530.187,-163.637,779.688
2.32129,4.35864,1298.81,1246.64,-299.346,1825
2.32129,5.0292,2439.38,2331.84,-481.551,3408.8
2.32129,5.69976,4104.37,3913.03,-722.536,5716.62
2.32129,6.37032,6369.98,6061.77,-1026.51,8852.99
2.33874,0.33528,-17.43,-16.8867,0.451508,24.2728
2.33874,1.00584,-67.3745,-65.7237,5.44395,94.2792
2.33874,1.6764,-144.26,-142.09,22.8947,203.776
2.33874,2.34696,-103.011,-98.5978,-7.23609,142.776
2.33874,3.01752,101.525,106.26,-67.6982,161.808
2.33874,3.68808,538.508,539.824,-163.038,779.733
2.33874,4.35864,1277,1269.37,-298.083,1825.07
2.33874,5.0292,2398.49,2374.38,-479.286,3408.83
2.33874,5.69976,4035.72,3984.51,-718.827,5716.65
2.33874,6.37032,6263.58,6172.6,-1020.85,8853
2.35619,0.33528,-17.1304,-17.1862,0.448507,24.2697
2.35619,1.00584,-66.2013,-66.8752,5.41788,94.2564
2.35619,1.6764,-141.738,-144.577,22.8261,203.748
2.35619,2.34696,-101.242,-100.341,-7.24335,142.726
2.35619,3.01752,99.7095,108.106,-67.4999,161.818
2.35619,3.68808,529.098,549.303,-162.429,779.783
2.35619,4.35864,1254.8,1291.72,-296.798,1825.15
2.35619,5.0292,2356.88,2416.22,-476.983,3408.89
2.35619,5.69976,3965.86,4054.81,-715.056,5716.72
2.35619,6.37032,6155.31,6281.58,-1015.09,8853.05
2.37365,0.33528,-16.8257,-17.4803,0.44546,24.2665
2.37365,1.00584,-65.0084,-68.0056,5.39142,94.2334
2.37365,1.6764,-139.172,-147.019,22.7563,203.719
2.37365,2.34696,-99.4434,-102.052,-7.25084,142.675
2.37365,3.01752,97.8637,109.922,-67.2985,161.831
2.37365,3.68808,519.529,558.621,-161.811,779.84
2.37365,4.35864,1232.23,1313.69,-295.492,1825.24
2.37365,5.0292,2314.57,2457.33,-474.642,3408.96
2.37365,5.69976,3894.82,4123.89,-711.222,5716.81
2.37365,6.37032,6045.2,6388.68,-1009.24,8853.15
2.3911,0.33528,-16.516,-17.7691,0.442368,24.2634
2.3911,1.00584,-63.7962,-69.1146,5.36458,94.2102
2.3911,1.6764,-136.565,-149.415,22.6854,203.69
2.3911,2.34696,-97.6147,-103.73,-7.25856,142.622
2.3911,3.01752,95.9883,111.709,-67.0941,161.846
2.3911,3.68808,509.804,567.776,-161.183,779.904
2.3911,4.35864,1209.29,1335.27,-294.166,1825.34
2.3911,5.0292,2271.56,2497.71,-472.265,3409.05
2.3911,5.69976,3822.61,4191.74,-707.329,5716.93
2.3911,6.37032,5933.28,6493.87,-1003.29,8853.29
2.40855,0.33528,-16.2013,-18.0523,0.43923,24.2603
2.40855,1.00584,-62.5651,-70.2018,5.33737,94.1869
2.40855,1.6764,-133.917,-151.764,22.6134,203.661
2.40855,2.34696,-95.7569,-105.374,-7.26652,142.569
2.40855,3.01752,94.0839,113.466,-66.8868,161.864
2.40855,3.68808,499.925,576.766,-160.545,779.974
2.40855,4.35864,1185.99,1356.46,-292.82,1825.46
2.40855,5.0292,2227.88,2537.35,-469.851,3409.16
2.40855,5.69976,3749.25,4258.35,-703.375,5717.09
2.40855,6.37032,5819.59,6597.12,-997.254,8853.48
2.42601,0.33528,-15.8818,-18.3299,0.43605,24.2571
2.42601,1.00584,-61.3155,-71.2668,5.3098,94.1634
