Azimuth Angle,Radius Location,Lift_X,Lift_Y,Lift_Z,Lift_Mag
0.680678,1.6764,0,5.20214,-64.3383,64.5482
0.680678,2.34696,0,0.0503111,-2.32686,2.3274
0.680678,3.01752,0,1.28639,109.067,109.075
0.680678,3.68808,0,8.94557,269.024,269.172
0.680678,4.35864,0,22.9998,477.214,477.768
0.680678,5.0292,0,43.6509,737.326,738.617
0.680678,5.69976,0,71.9234,1063.26,1065.69
0.680678,6.37032,0,107.831,1450.79,1454.79
0.698132,0.33528,0,6.44574,-8.03167,10.2983
0.698132,1.00584,0,7.2897,-33.9704,34.7437
0.698132,1.6764,0,5.20077,-64.337,64.5469
0.698132,2.34696,0,0.0501757,-2.32093,2.32147
0.698132,3.01752,0,1.28598,109.073,109.081
0.698132,3.68808,0,8.94337,269.025,269.173
0.698132,4.35864,0,22.9943,477.206,477.76
0.698132,5.0292,0,43.6409,737.312,738.603
0.698132,5.69976,0,71.907,1063.23,1065.66
0.698132,6.37032,0,107.807,1450.74,1454.74
0.715585,0.33528,0,6.4474,-8.03947,10.3054
0.715585,1.00584,0,7.29139,-33.9898,34.7631
0.715585,1.6764,0,5.19938,-64.3355,64.5453
0.715585,2.34696,0,0.0500351,-2.31477,2.31531
0.715585,3.01752,0,1.28561,109.079,109.087
0.715585,3.68808,0,8.94125,269.026,269.175
0.715585,4.35864,0,22.9889,477.199,477.752
0.715585,5.0292,0,43.6312,737.299,738.589
0.715585,5.69976,0,71.891,1063.2,1065.63
0.715585,6.37032,0,107.783,1450.69,1454.69
0.733038,0.33528,0,6.44901,-8.04715,10.3124
0.733038,1.00584,0,7.29304,-34.009,34.7821
0.733038,1.6764,0,5.19798,-64.3339,64.5435
0.733038,2.34696,0,0.0498895,-2.3084,2.30893
0.733038,3.01752,0,1.28525,109.086,109.093
0.733038,3.68808,0,8.9392,269.029,269.177
0.733038,4.35864,0,22.9837,477.193,477.746
0.733038,5.0292,0,43.6217,737.287,738.576
0.733038,5.69976,0,71.8753,1063.17,1065.6
0.733038,6.37032,0,107.76,1450.65,1454.65
0.750492,0.33528,0,6.45059,-8.0547,10.3193
0.750492,1.00584,0,7.29465,-34.0278,34.8009
0.750492,1.6764,0,5.19658,-64.332,64.5415
0.750492,2.34696,0,0.0497395,-2.30182,2.30235
0.750492,3.01752,0,1.28492,109.092,109.1
0.750492,3.68808,0,8.93723,269.031,269.179
0.750492,4.35864,0,22.9787,477.187,477.74
0.750492,5.0292,0,43.6124,737.275,738.564
0.750492,5.69976,0,71.8599,1063.15,1065.57
0.750492,6.37032,0,107.737,1450.6,1454.6
0.767945,0.33528,0,6.45213,-8.06213,10.3261
0.767945,1.00584,0,7.29622,-34.0463,34.8193
0.767945,1.6764,0,5.19517,-64.3298,64.5393
