Azimuth Angle,Radius Location,Pitch_X,Pitch_Y,Pitch_Z,Pitch_Mag
0.488692,4.35864,2.57693,0,0,2.57693
0.488692,5.0292,3.3241,0,0,3.3241
0.488692,5.69976,4.07523,0,0,4.07523
0.488692,6.37032,4.77022,0,0,4.77022
0.506145,0.33528,-0.695418,0,0,0.695418
0.506145,1.00584,-0.575872,0,0,0.575872
0.506145,1.6764,0.532537,0,0,0.532537
0.506145,2.34696,0.841289,0,0,0.841289
0.506145,3.01752,1.31632,0,0,1.31632
0.506145,3.68808,1.90113,0,0,1.90113
0.506145,4.35864,2.5774,0,0,2.5774
0.506145,5.0292,3.3247,0,0,3.3247
0.506145,5.69976,4.07597,0,0,4.07597
0.506145,6.37032,4.77132,0,0,4.77132
0.523599,0.33528,-0.695434,0,0,0.695434
0.523599,1.00584,-0.57613,0,0,0.57613
0.523599,1.6764,0.532667,0,0,0.532667
0.523599,2.34696,0.841503,0,0,0.841503
0.523599,3.01752,1.3166,0,0,1.3166
0.523599,3.68808,1.9015,0,0,1.9015
0.523599,4.35864,2.57786,0,0,2.57786
0.523599,5.0292,3.32529,0,0,3.32529
0.523599,5.69976,4.0767,0,0,4.0767
0.523599,6.37032,4.7724,0,0,4.7724
0.541052,0.33528,-0.695449,0,0,0.695449
0.541052,1.00584,-0.576385,0,0,0.576385
0.541052,1.6764,0.532795,0,0,0.532795
0.541052,2.34696,0.841716,0,0,0.841716
0.541052,3.01752,1.31689,0,0,1.31689
0.541052,3.68808,1.90186,0,0,1.90186
0.541052,4.35864,2.57832,0,0,2.57832
0.541052,5.0292,3.32587,0,0,3.32587
0.541052,5.69976,4.07743,0,0,4.07743
0.541052,6.37032,4.77347,0,0,4.77347
0.558505,0.33528,-0.695462,0,0,0.695462
0.558505,1.00584,-0.576638,0,0,0.576638
0.558505,1.6764,0.532922,0,0,0.532922
0.558505,2.34696,0.841926,0,0,0.841926
0.558505,3.01752,1.31717,0,0,1.31717
0.558505,3.68808,1.90222,0,0,1.90222
0.558505,4.35864,2.57878,0,0,2.57878
0.558505,5.0292,3.32645,0,0,3.32645
0.558505,5.69976,4.07815,0,0,4.07815
0.558505,6.37032,4.77453,0,0,4.77453
0.575959,0.33528,-0.695474,0,0,0.695474
0.575959,1.00584,-0.576888,0,0,0.576888
0.575959,1.6764,0.533046,0,0,0.533046
0.575959,2.34696,0.842134,0,0,0.842134
0.575959,3.01752,1.31745,0,0,1.31745
0.575959,3.68808,1.90257,0,0,1.90257
0.575959,4.35864,2.57923,0,0,2.57923
0.575959,5.0292,3.32703,0,0,3.32703
0.575959,5.69976,4.07886,0,0,4.07886
0.575959,6.37032,4.77557,0,0,4.77557
0.593412,0.33528,-0.695484,0,0,0.695484
0.593412,1.00584,-0.577134,0,0,0.577134
0.593412,1.6764,0.533169,0,0,0.533169
0.593412,2.34696,0.842339,0,0,0.842339
0.593412,3.01752,1.31772,0,0,1.31772
0.593412,3.68808,1.90293,0,0,1.90293
0.593412,4.35864,2.57968,0,0,2.57968
0.593412,5.0292,3.32759,0,0,3.32759
0.593412,5.69976,4.07956,0,0,4.07956
0.593412,6.37032,4.7766,0,0,4.7766
0.610865,0.33528,-0.695493,0,0,0.695493
0.610865,1.00584,-0.577378,0,0,0.577378
0.610865,1.6764,0.53329,0,0,0.53329
0.610865,2.34696,0.842542,0,0,0.842542
0.610865,3.01752,1.31799,0,0,1.31799
0.610865,3.68808,1.90328,0,0,1.90328
0.610865,4.35864,2.58012,0,0,2.58012
0.610865,5.0292,3.32815,0,0,3.32815
0.610865,5.69976,4.08026,0,0,4.08026
0.610865,6.37032,4.77762,0,0,4.77762
0.628319,0.33528,-0.695501,0,0,0.695501
0.628319,1.00584,-0.577619,0,0,0.577619
0.628319,1.6764,0.533408,0,0,0.533408
0.628319,2.34696,0.842742,0,0,0.842742
0.628319,3.01752,1.31826,0,0,1.31826
