cl,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9
22.0,0.87986392,0.87986392,0.87986392,0.87986392,0.876755834,0.86262912,0.86317968,0.91719991,1.06311476,1.78561211
23.0,0.84079093,0.84079093,0.84079093,0.84079093,0.850463867,0.86152238,0.87436026,0.93346101,1.08163273,1.81421912
24.0,0.82628202,0.82628202,0.82628202,0.82628202,0.845471203,0.86502391,0.88487166,0.94824392,1.09806871,1.83966637
25.0,0.82603085,0.82603085,0.82603085,0.82603085,0.847256839,0.86936820,0.89487076,0.96205437,1.11224461,1.86190259
30.0,0.83567590,0.83567590,0.83567590,0.83567590,0.858779788,0.89150488,0.93965817,1.01693559,1.16116393,1.91901684
60.0,0.70074779,0.70074779,0.70074779,0.70074779,0.716484785,0.73863560,0.76956540,0.81364250,0.88312978,1.19969201
90.0,0.03958845,0.03958845,0.03958845,0.03958845,0.040550657,0.04111442,0.04111479,0.03899094,0.03732247,0.03641724
120.0,-0.60612768,-0.60612768,-0.60612768,-0.60612768,-0.618676543,-0.63983405,-0.67342913,-0.72845471,-0.80386478,-1.12752986
150.0,-0.71259546,-0.71259546,-0.71259546,-0.71259546,-0.728318810,-0.75809765,-0.80853093,-0.91876352,-1.08476698,-1.86608529
180.0,0.04138661,0.04138661,0.04138661,0.04138661,0.048793890,0.06117486,0.08155783,0.11880652,0.22476676,0.14331073
