Azimuth Angle,Radius Location,Moment_X,Moment_Y,Moment_Z,Moment_Mag
1.58825,6.37032,3231.57,88.8038,-688.366,3305.26
1.6057,0.33528,25.8826,1.10554,-4.07131,26.2242
1.6057,1.00584,118.967,5.15052,-20.1068,120.764
1.6057,1.6764,267.187,11.6907,-47.6438,271.653
1.6057,2.34696,470.847,20.7935,-87.8294,479.42
1.6057,3.01752,732.002,32.5965,-141.993,746.359
1.6057,3.68808,1072.28,47.9815,-212.687,1094.22
1.6057,4.35864,1485.01,66.7421,-300.451,1516.57
1.6057,5.0292,1988.84,89.7067,-408.855,2032.41
1.6057,5.69976,2587.62,117.078,-539.289,2645.81
1.6057,6.37032,3300.83,149.71,-695.235,3376.57
1.62316,0.33528,26.3099,1.59015,-4.06111,26.669
1.62316,1.00584,120.865,7.38211,-20.1389,122.753
1.62316,1.6764,271.547,16.7196,-47.8241,276.233
1.62316,2.34696,478.832,29.6886,-88.2941,487.808
1.62316,3.01752,745.005,46.4792,-142.896,760.008
1.62316,3.68808,1092.23,68.3896,-214.256,1115.15
1.62316,4.35864,1514,95.1077,-302.938,1546.94
1.62316,5.0292,2029.46,127.826,-412.567,2074.91
1.62316,5.69976,2642.95,166.848,-544.606,2703.63
1.62316,6.37032,3374.36,213.399,-702.58,3453.33
1.64061,0.33528,26.7391,2.09053,-4.04754,27.1244
1.64061,1.00584,122.796,9.68636,-20.1631,124.816
1.64061,1.6764,276.026,21.9192,-47.997,281.024
1.64061,2.34696,487.089,38.9013,-88.7597,496.636
1.64061,3.01752,758.512,60.8838,-143.817,774.422
1.64061,3.68808,1113.05,89.6056,-215.875,1137.33
1.64061,4.35864,1544.37,124.655,-305.525,1579.23
1.64061,5.0292,2072.12,167.609,-416.448,2120.19
1.64061,5.69976,2701.23,218.894,-550.19,2765.37
1.64061,6.37032,3451.95,280.123,-710.315,3535.39
1.65806,0.33528,27.1688,2.60694,-4.03042,27.5895
1.65806,1.00584,124.754,12.066,-20.1785,126.95
1.65806,1.6764,280.608,27.2981,-48.1607,286.016
1.65806,2.34696,495.592,48.4499,-89.2229,505.885
1.65806,3.01752,772.477,75.8427,-144.75,789.573
1.65806,3.68808,1134.67,111.684,-217.536,1160.72
1.65806,4.35864,1576.01,155.469,-308.199,1613.37
1.65806,5.0292,2116.68,209.178,-420.479,2168.15
1.65806,5.69976,2762.25,273.393,-556.015,2830.89
1.65806,6.37032,3533.31,350.118,-718.403,3622.57
1.67552,0.33528,27.5976,3.13961,-4.00957,28.0635
1.67552,1.00584,126.733,14.5233,-20.1846,129.15
1.67552,1.6764,285.279,32.8637,-48.3134,291.201
1.67552,2.34696,504.315,58.3509,-89.6804,515.539
1.67552,3.01752,786.857,91.3857,-145.689,805.432
1.67552,3.68808,1157.01,134.674,-219.229,1185.28
1.67552,4.35864,1608.82,187.628,-310.947,1649.3
1.67552,5.0292,2162.98,252.649,-424.641,2218.7
1.67552,5.69976,2825.82,330.507,-562.056,2900.07
1.67552,6.37032,3618.17,423.606,-726.81,3714.68
1.69297,0.33528,28.0241,3.68865,-3.98482,28.5453
1.69297,1.00584,128.727,17.0602,-20.1803,131.411
1.69297,1.6764,290.024,38.6227,-48.4533,296.569
1.69297,2.34696,513.229,68.6196,-90.1286,525.581
1.69297,3.01752,801.601,107.54,-146.63,821.967
1.69297,3.68808,1180.01,158.623,-220.945,1210.95
1.69297,4.35864,1642.69,221.202,-313.756,1686.95
1.69297,5.0292,2210.88,298.127,-428.915,2271.75
1.69297,5.69976,2891.71,390.387,-568.284,2972.77
1.69297,6.37032,3706.23,500.791,-735.498,3811.54
1.71042,0.33528,28.4467,4.25408,-3.95597,29.0338
1.71042,1.00584,130.728,19.6784,-20.165,133.73
1.71042,1.6764,294.827,44.5809,-48.5783,302.11
1.71042,2.34696,522.303,79.2693,-90.5639,535.991
1.71042,3.01752,816.652,124.328,-147.566,839.139
1.71042,3.68808,1203.58,183.571,-222.676,1237.7
1.71042,4.35864,1677.5,256.259,-316.611,1726.24
1.71042,5.0292,2260.21,345.708,-433.281,2327.18
1.71042,5.69976,2959.7,453.172,-574.674,3048.85
1.71042,6.37032,3797.17,581.862,-744.429,3912.96
1.72788,0.33528,28.8639,4.83585,-3.92283,29.5279
1.72788,1.00584,132.73,22.3789,-20.1378,136.101
1.72788,1.6764,299.672,50.7431,-48.6867,307.813
1.72788,2.34696,531.508,90.3117,-90.9828,546.75
1.72788,3.01752,831.906,141.765,-148.501,856.865
1.72788,3.68808,1227.64,209.557,-224.411,1265.46
1.72788,4.35864,1713.14,292.857,-319.498,1767.11
1.72788,5.0292,2310.79,395.48,-437.719,2384.9
1.72788,5.69976,3029.57,518.988,-581.196,3128.16
1.72788,6.37032,3890.7,666.99,-753.566,4018.74
1.74533,0.33528,29.2741,5.43379,-3.88522,30.0266
1.74533,1.00584,134.725,25.1625,-20.0977,138.52
1.74533,1.6764,304.541,57.1133,-48.7763,313.666
1.74533,2.34696,540.812,101.757,-91.3816,557.838
1.74533,3.01752,847.369,159.874,-149.419,875.168
1.74533,3.68808,1252.12,236.613,-226.141,1294.19
1.74533,4.35864,1749.48,331.05,-322.404,1809.48
1.74533,5.0292,2362.46,447.522,-442.209,2444.8
1.74533,5.69976,3101.06,587.95,-587.823,3210.58
1.74533,6.37032,3986.49,756.328,-762.87,4128.69
1.76278,0.33528,29.6757,6.04763,-3.84294,30.5285
1.76278,1.00584,136.706,28.0295,-20.044,140.982
1.76278,1.6764,309.417,63.6942,-48.8452,319.659
1.76278,2.34696,550.183,113.613,-91.7564,569.235
1.76278,3.01752,862.986,178.671,-150.313,894.014
1.76278,3.68808,1276.92,264.767,-227.856,1323.84
1.76278,4.35864,1786.41,370.883,-325.314,1853.28
1.76278,5.0292,2415.05,501.901,-446.729,2506.78
1.76278,5.69976,3173.95,660.158,-594.527,3295.94
1.76278,6.37032,4084.21,850.012,-772.302,4242.61
1.78024,0.33528,30.0669,6.67699,-3.79581,31.0323
1.78024,1.00584,138.665,30.9797,-19.9759,143.481
1.78024,1.6764,314.283,70.4876,-48.8914,325.78
1.78024,2.34696,559.587,125.886,-92.1035,580.92
1.78024,3.01752,878.702,198.168,-151.178,913.369
1.78024,3.68808,1301.97,294.042,-229.546,1354.35
1.78024,4.35864,1823.79,412.396,-328.212,1898.43
1.78024,5.0292,2468.37,558.678,-451.259,2570.72
1.78024,5.69976,3247.99,735.699,-601.278,3384.12
1.78024,6.37032,4183.52,948.159,-781.824,4360.29
1.79769,0.33528,30.446,7.32139,-3.74363,31.5369
1.79769,1.00584,140.594,34.0124,-19.8923,146.011
1.79769,1.6764,319.084,77.4865,-48.9156,331.981
1.79769,2.34696,568.991,138.58,-92.4192,592.872
1.79769,3.01752,894.461,218.374,-152.008,933.196
1.79769,3.68808,1327.17,324.458,-231.202,1385.68
1.79769,4.35864,1861.51,455.621,-331.086,1944.85
1.79769,5.0292,2522.24,617.901,-455.779,2636.52
1.79769,5.69976,3322.93,814.648,-608.05,3474.95
1.79769,6.37032,4284.1,1050.87,-791.397,4481.53
1.81514,0.33528,30.8114,7.98025,-3.68623,32.0409
1.81514,1.00584,142.487,37.1265,-19.7926,148.568
1.81514,1.6764,323.828,84.6948,-48.914,338.275
1.81514,2.34696,578.361,151.698,-92.6997,605.068
1.81514,3.01752,910.208,239.296,-152.795,953.46
1.81514,3.68808,1352.34,356.005,-232.831,1417.67
1.81514,4.35864,1899.43,500.583,-333.921,1992.46
1.81514,5.0292,2576.48,679.609,-460.269,2704.07
1.81514,5.69976,3398.52,897.065,-614.812,3568.29
1.81514,6.37032,4385.6,1158.22,-800.983,4606.14
1.8326,0.33528,31.1598,8.65245,-3.6235,32.5412
1.8326,1.00584,144.334,40.3204,-19.6757,151.146
1.8326,1.6764,328.505,92.113,-48.8838,344.66
1.8326,2.34696,587.664,165.241,-92.9412,617.488
1.8326,3.01752,925.884,260.937,-153.534,974.126
1.8326,3.68808,1377.47,388.705,-234.41,1450.33
1.8326,4.35864,1937.42,547.302,-336.701,2041.2
1.8326,5.0292,2630.91,743.834,-464.706,2773.25
1.8326,5.69976,3474.51,982.999,-621.538,3663.99
1.8326,6.37032,4487.67,1270.29,-810.543,4733.9
1.85005,0.33528,31.4827,9.33516,-3.55563,33.0295
1.85005,1.00584,146.128,43.5921,-19.541,153.738
1.85005,1.6764,333.098,99.7387,-48.8231,351.121
1.85005,2.34696,596.863,179.206,-93.1401,630.108
1.85005,3.01752,941.684,283.368,-154.236,995.417
1.85005,3.68808,1402.48,422.568,-235.926,1483.64
1.85005,4.35864,1975.35,595.788,-339.413,2090.97
1.85005,5.0292,2685.34,810.594,-469.072,2843.97
1.85005,5.69976,3550.65,1072.49,-628.199,3761.91
1.85005,6.37032,4589.99,1387.11,-820.039,4864.62
1.8675,0.33528,31.7866,10.0295,-3.48206,33.5127
1.8675,1.00584,147.845,46.9342,-19.3884,156.323
1.8675,1.6764,337.589,107.568,-48.73,357.647
1.8675,2.34696,605.926,193.592,-93.2926,642.906
1.8675,3.01752,957.395,306.553,-154.883,1017.14
1.8675,3.68808,1427.3,457.592,-237.37,1517.54
1.8675,4.35864,2013.09,646.047,-342.044,2141.71
1.8675,5.0292,2739.59,879.9,-473.347,2916.1
1.8675,5.69976,3626.68,1165.54,-634.768,3861.9
1.8675,6.37032,4692.21,1508.71,-829.434,4998.1
1.88496,0.33528,32.0699,10.7344,-3.40262,33.9894
1.88496,1.00584,149.475,50.3421,-19.2172,158.891
1.88496,1.6764,341.957,115.597,-48.6025,364.225
1.88496,2.34696,614.818,208.391,-93.3952,655.859
1.88496,3.01752,972.893,330.469,-155.466,1039.18
1.88496,3.68808,1451.82,493.773,-238.732,1551.97
1.88496,4.35864,2050.35,698.023,-344.612,2193.15
1.88496,5.0292,2793.47,951.752,-477.51,2989.54
1.88496,5.69976,3702.35,1262.18,-641.217,3963.8
1.88496,6.37032,4793.97,1635.11,-838.691,5134.12
1.90241,0.33528,32.331,11.4487,-3.31716,34.4582
1.90241,1.00584,151.029,53.8173,-19.026,161.456
1.90241,1.6764,346.187,123.82,-48.4387,370.841
1.90241,2.34696,623.505,223.599,-93.4443,668.944
1.90241,3.01752,988.121,355.108,-155.979,1061.52
1.90241,3.68808,1475.98,531.1,-240.003,1586.88
1.90241,4.35864,2087.15,751.751,-347.073,2245.39
1.90241,5.0292,2846.8,1026.14,-481.542,3064.17
1.90241,5.69976,3777.42,1362.4,-647.52,4067.47
1.90241,6.37032,4894.95,1766.29,-847.774,5272.48
1.91986,0.33528,32.5683,12.1712,-3.22554,34.9176
1.91986,1.00584,152.499,57.3559,-18.8138,164.011
1.91986,1.6764,350.259,132.229,-48.237,377.482
1.91986,2.34696,631.909,239.188,-93.4401,682.093
1.91986,3.01752,1003.03,380.459,-156.415,1084.1
1.91986,3.68808,1499.66,569.559,-241.174,1622.21
1.91986,4.35864,2123.37,807.217,-349.411,2298.34
1.91986,5.0292,2899.4,1103.05,-485.424,3139.89
1.91986,5.69976,3851.62,1466.18,-653.651,4172.76
1.91986,6.37032,4994.81,1902.24,-856.647,5412.99
1.93732,0.33528,32.7804,12.9006,-3.12762,35.3661
1.93732,1.00584,153.878,60.9534,-18.5802,166.55
1.93732,1.6764,354.157,140.818,-47.9955,384.136
1.93732,2.34696,639.989,255.144,-93.3801,695.273
1.93732,3.01752,1017.55,406.508,-156.769,1106.9
1.93732,3.68808,1522.8,609.13,-242.236,1657.9
1.93732,4.35864,2158.89,864.399,-351.615,2351.94
1.93732,5.0292,2950.86,1182.37,-489.191,3216.35
1.93732,5.69976,3924.71,1573.49,-659.583,4279.52
1.93732,6.37032,5093.22,2042.9,-865.277,5555.45
1.95477,0.33528,32.9657,13.6353,-3.0233,35.8022
1.95477,1.00584,155.158,64.605,-18.3244,169.067
1.95477,1.6764,357.862,149.578,-47.7126,390.788
1.95477,2.34696,647.766,271.471,-93.2571,708.515
1.95477,3.01752,1031.64,433.239,-157.036,1129.88
1.95477,3.68808,1545.31,649.789,-243.18,1693.92
1.95477,4.35864,2193.59,923.27,-353.671,2406.1
1.95477,5.0292,3001.22,1264.13,-492.776,3293.66
1.95477,5.69976,3996.46,1684.28,-665.293,4387.61
1.95477,6.37032,5189.85,2188.24,-873.628,5699.66
1.97222,0.33528,33.1229,14.3739,-2.91245,36.2245
1.97222,1.00584,156.333,68.3053,-18.0457,171.555
1.97222,1.6764,361.359,158.498,-47.3867,397.426
1.97222,2.34696,655.205,288.155,-93.0677,721.795
1.97222,3.01752,1045.24,460.633,-157.21,1153.01
1.97222,3.68808,1567.1,691.509,-243.999,1730.18
1.97222,4.35864,2227.33,983.793,-355.567,2460.75
1.97222,5.0292,3050.32,1348.29,-496.159,3371.72
1.97222,5.69976,4066.49,1798.46,-670.798,4496.75
1.97222,6.37032,5284.38,2338.17,-881.669,5845.43
1.98968,0.33528,33.2495,15.1142,-2.79504,36.6303
1.98968,1.00584,157.396,72.0488,-17.7437,174.009
1.98968,1.6764,364.631,167.569,-47.0162,404.036
1.98968,2.34696,662.277,305.178,-92.8092,735.091
1.98968,3.01752,1058.3,488.666,-157.286,1176.24
1.98968,3.68808,1588.1,734.258,-244.684,1766.65
1.98968,4.35864,2260.02,1045.93,-357.291,2515.81
1.98968,5.0292,3097.99,1434.8,-499.321,3450.44
1.98968,5.69976,4134.53,1915.94,-676.079,4606.77
1.98968,6.37032,5376.5,2492.61,-889.368,5992.56
2.00713,0.33528,33.331,15.8484,-2.6718,37.0035
2.00713,1.00584,158.34,75.8293,-17.4177,176.423
2.00713,1.6764,367.662,176.778,-46.5998,410.606
2.00713,2.34696,668.952,322.524,-92.4785,748.379
2.00713,3.01752,1070.74,517.296,-157.263,1199.5
2.00713,3.68808,1608.22,777.999,-245.227,1803.27
2.00713,4.35864,2291.51,1109.63,-358.831,2571.2
2.00713,5.0292,3144.06,1523.6,-502.247,3529.69
2.00713,5.69976,4200.53,2036.71,-681.068,4717.68
2.00713,6.37032,5467.46,2652.21,-896.974,6142.63
2.02458,0.33528,33.3808,16.5806,-2.54187,37.3585
2.02458,1.00584,159.161,79.6403,-17.0674,178.79
2.02458,1.6764,370.385,186.089,-46.1388,417.065
2.02458,2.34696,675.199,340.173,-92.0731,761.636
2.02458,3.01752,1082.41,546.454,-157.143,1222.66
2.02458,3.68808,1627.39,822.691,-245.622,1839.98
2.02458,4.35864,2321.71,1174.84,-360.177,2626.84
2.02458,5.0292,3188.36,1614.6,-504.92,3609.37
2.02458,5.69976,4264.25,2160.67,-685.742,4829.35
2.02458,6.37032,5555.91,2816.43,-904.344,6294.31
2.04204,0.33528,33.398,17.3092,-2.40521,37.6938
2.04204,1.00584,159.85,83.4747,-16.6923,181.104
2.04204,1.6764,372.805,195.494,-45.6313,423.419
2.04204,2.34696,680.991,358.103,-91.5903,774.839
2.04204,3.01752,1093.39,576.162,-156.913,1245.83
2.04204,3.68808,1645.53,868.29,-245.86,1876.73
2.04204,4.35864,2350.49,1241.51,-361.316,2682.67
2.04204,5.0292,3230.75,1707.75,-507.326,3689.38
2.04204,5.69976,4325.48,2287.73,-690.08,4941.63
2.04204,6.37032,5641.19,2984.98,-911.302,6446.99
2.05949,0.33528,33.3817,18.0321,-2.26178,38.008
2.05949,1.00584,160.356,87.2998,-16.2948,183.305
2.05949,1.6764,374.942,204.995,-45.0744,429.693
2.05949,2.34696,686.302,376.293,-91.0277,787.967
2.05949,3.01752,1103.64,606.389,-156.566,1268.95
2.05949,3.68808,1662.57,914.747,-245.936,1913.47
2.05949,4.35864,2377.76,1309.56,-362.241,2738.6
2.05949,5.0292,3271.06,1802.94,-509.449,3769.62
2.05949,5.69976,4383.99,2417.78,-694.062,5054.38
2.05949,6.37032,5723.02,3157.72,-917.82,6600.5
2.07694,0.33528,33.331,18.7474,-2.11157,38.2998
2.07694,1.00584,160.722,91.1322,-15.872,185.441
2.07694,1.6764,376.783,214.577,-44.4672,435.874
2.07694,2.34696,691.104,394.717,-90.3833,800.996
2.07694,3.01752,1113.12,637.1,-156.1,1292.01
2.07694,3.68808,1678.38,961.979,-245.849,1950.08
2.07694,4.35864,2403.41,1378.94,-362.94,2794.56
2.07694,5.0292,3309.16,1900.1,-511.276,3849.98
2.07694,5.69976,4439.6,2550.7,-697.668,5167.48
2.07694,6.37032,5801.12,3334.51,-923.871,6754.66
2.0944,0.33528,33.2452,19.453,-1.95457,38.5679
2.0944,1.00584,160.944,94.9642,-15.4237,187.508
2.0944,1.6764,378.316,224.224,-43.8089,441.949
2.0944,2.34696,695.374,413.351,-89.6549,813.905
2.0944,3.01752,1121.77,668.257,-155.511,1314.96
2.0944,3.68808,1692.77,1009.85,-245.604,1986.35
2.0944,4.35864,2427.34,1449.57,-363.404,2850.49
2.0944,5.0292,3344.9,1999.11,-512.795,3930.36
2.0944,5.69976,4492.11,2686.36,-700.88,5280.79
2.0944,6.37032,5875.22,3515.18,-929.43,6909.31
2.11185,0.33528,33.1221,20.146,-1.79094,38.809
2.11185,1.00584,161.018,98.7878,-14.9496,189.498
2.11185,1.6764,379.53,233.921,-43.0985,447.906
2.11185,2.34696,699.089,432.168,-88.8406,826.673
2.11185,3.01752,1129.57,699.822,-154.795,1337.78
2.11185,3.68808,1705.87,1058.42,-245.18,2022.46
2.11185,4.35864,2449.46,1521.36,-363.626,2906.3
2.11185,5.0292,3378.15,2099.88,-513.991,4010.68
2.11185,5.69976,4541.32,2824.64,-703.68,5394.19
2.11185,6.37032,5945.08,3699.57,-934.474,7064.28
2.1293,0.33528,32.9444,20.8136,-1.62204,39.0022
2.1293,1.00584,160.941,102.595,-14.4498,191.407
2.1293,1.6764,380.415,243.65,-42.3354,453.733
2.1293,2.34696,702.18,451.111,-87.9415,839.221
2.1293,3.01752,1136.48,731.754,-153.95,1360.42
2.1293,3.68808,1717.61,1107.6,-244.572,2058.35
2.1293,4.35864,2469.67,1594.24,-363.597,2961.94
2.1293,5.0292,3408.78,2202.29,-514.855,4090.84
2.1293,5.69976,4587.06,2965.39,-706.052,5507.55
2.1293,6.37032,6010.45,3887.51,-938.979,7219.41
2.14675,0.33528,32.7309,21.4646,-1.4466,39.168
2.14675,1.00584,160.71,106.377,-13.9241,193.229
2.14675,1.6764,380.961,253.395,-41.5192,459.418
2.14675,2.34696,704.569,470.111,-86.9597,851.459
2.14675,3.01752,1142.45,764.009,-152.972,1382.86
2.14675,3.68808,1727.96,1157.35,-243.775,2093.97
2.14675,4.35864,2487.54,1667.9,-363.345,3016.92
2.14675,5.0292,3436.67,2306.23,-515.374,4170.73
2.14675,5.69976,4629.16,3108.46,-707.98,5620.75
2.14675,6.37032,6071.1,4078.79,-942.925,7374.54
2.16421,0.33528,32.4813,22.0969,-1.26468,39.3053
2.16421,1.00584,160.321,110.126,-13.3725,194.96
2.16421,1.6764,381.161,263.138,-40.6493,464.949
2.16421,2.34696,706.346,489.202,-85.8883,863.493
2.16421,3.01752,1147.47,796.545,-151.858,1405.07
2.16421,3.68808,1736.84,1207.6,-242.783,2129.29
2.16421,4.35864,2503.36,1742.46,-362.829,3071.58
2.16421,5.0292,3461.71,2411.57,-515.54,4250.28
2.16421,5.69976,4667.47,3253.69,-709.45,5733.68
2.16421,6.37032,6126.81,4273.23,-946.29,7529.53
2.18166,0.33528,32.1958,22.7084,-1.07638,39.4132
2.18166,1.00584,159.774,113.832,-12.795,196.594
2.18166,1.6764,381.006,272.86,-39.7255,470.315
2.18166,2.34696,707.497,508.355,-84.7262,875.303
2.18166,3.01752,1151.48,829.315,-150.607,1427.01
2.18166,3.68808,1744.23,1258.27,-241.595,2164.24
2.18166,4.35864,2517.04,1817.83,-362.043,3125.87
2.18166,5.0292,3483.63,2518.09,-515.359,4329.21
2.18166,5.69976,4701.82,3400.92,-710.448,5846.2
2.18166,6.37032,6177.38,4470.62,-949.056,7684.22
2.19911,0.33528,31.8743,23.2969,-0.881806,39.4905
2.19911,1.00584,159.008,117.446,-12.1957,198.055
2.19911,1.6764,380.402,282.479,-38.753,475.396
2.19911,2.34696,708.007,527.538,-83.4726,886.87
2.19911,3.01752,1154.48,862.272,-149.216,1448.66
2.19911,3.68808,1750.06,1309.31,-240.206,2198.8
2.19911,4.35864,2528.52,1893.91,-360.981,3179.72
2.19911,5.0292,3502.17,2625.53,-514.843,4407.22
2.19911,5.69976,4732.07,3549.98,-710.961,5958.22
2.19911,6.37032,6222.61,4670.74,-951.205,7838.46
2.21657,0.33528,31.5091,23.8543,-0.681875,39.5262
2.21657,1.00584,158.074,120.992,-11.5718,199.4
2.21657,1.6764,379.414,292.023,-37.7282,480.266
2.21657,2.34696,707.862,546.721,-82.1268,898.174
2.21657,3.01752,1156.33,895.289,-147.691,1469.85
2.21657,3.68808,1754.31,1360.64,-238.613,2232.91
2.21657,4.35864,2537.74,1970.6,-359.638,3233.07
2.21657,5.0292,3517.56,2733.96,-513.949,4484.63
2.21657,5.69976,4758.07,3700.68,-710.984,6069.57
2.21657,6.37032,6262.31,4873.37,-952.722,7992.11
2.23402,0.33528,31.0911,24.3708,-0.477832,39.5072
2.23402,1.00584,156.979,124.468,-10.9231,200.634
2.23402,1.6764,378.06,301.486,-36.6498,484.94
2.23402,2.34696,707.052,565.869,-80.6884,909.198
2.23402,3.01752,1156.97,928.282,-146.031,1490.51
2.23402,3.68808,1756.94,1412.18,-236.814,2266.53
2.23402,4.35864,2544.64,2047.81,-358.008,3285.86
2.23402,5.0292,3529.73,2843.25,-512.669,4561.35
2.23402,5.69976,4779.17,3852.43,-710.581,6179.53
2.23402,6.37032,6296.31,5078.29,-953.59,8145.05
2.25147,0.33528,30.6394,24.8573,-0.26815,39.4554
2.25147,1.00584,155.725,127.864,-10.2498,201.754
2.25147,1.6764,376.337,310.851,-35.5182,489.408
2.25147,2.34696,705.568,584.952,-79.1572,919.924
2.25147,3.01752,1156.53,961.307,-144.228,1510.78
2.25147,3.68808,1757.92,1463.86,-234.807,2299.63
2.25147,4.35864,2549.16,2125.42,-356.089,3338.03
2.25147,5.0292,3539,2953.59,-511.05,4637.82
2.25147,5.69976,4795.82,4005.45,-709.664,6288.65
2.25147,6.37032,6324.38,5285.18,-953.812,8297.03
2.26893,0.33528,30.1546,25.3121,-0.0530185,39.3701
2.26893,1.00584,154.312,131.172,-9.55254,202.755
2.26893,1.6764,374.243,320.099,-34.3336,493.66
2.26893,2.34696,703.402,603.935,-77.533,930.335
2.26893,3.01752,1154.99,994.312,-142.281,1530.65
2.26893,3.68808,1757.21,1515.6,-232.589,2332.15
2.26893,4.35864,2551.27,2203.35,-353.877,3389.54
2.26893,5.0292,3545.72,3065.24,-509.138,4714.56
2.26893,5.69976,4807.92,4159.56,-708.223,6396.84
2.26893,6.37032,6345.85,5493.4,-953.476,8447.27
2.28638,0.33528,29.6376,25.7331,0.167355,39.2505
2.28638,1.00584,152.74,134.383,-8.83166,203.633
2.28638,1.6764,371.778,329.209,-33.0966,497.687
2.28638,2.34696,700.549,622.785,-75.8161,940.413
2.28638,3.01752,1152.34,1027.25,-140.191,1550.09
2.28638,3.68808,1754.62,1567.19,-230.172,2363.84
2.28638,4.35864,2550.92,2281.47,-351.368,3440.32
2.28638,5.0292,3549.04,3177.43,-506.826,4790.47
2.28638,5.69976,4815.37,4314.56,-706.25,6504
2.28638,6.37032,6361.2,5703.15,-952.455,8596.39
2.30383,0.33528,29.078,26.1086,0.391259,39.0813
2.30383,1.00584,151.01,137.487,-8.08792,204.383
2.30383,1.6764,368.941,338.163,-31.8077,501.481
2.30383,2.34696,696.897,641.373,-74.0139,950.001
2.30383,3.01752,1148.57,1060.06,-137.955,1569.07
2.30383,3.68808,1750.14,1618.52,-227.555,2394.65
2.30383,4.35864,2548.08,2359.68,-348.561,3490.32
2.30383,5.0292,3548.89,3290,-504.112,4865.47
2.30383,5.69976,4818.11,4470.25,-703.74,6610.03
2.30383,6.37032,6370.31,5914.19,-950.738,8744.28
2.32129,0.33528,28.4702,26.4296,0.617251,38.8518
2.32129,1.00584,149.05,140.407,-7.32866,204.899
2.32129,1.6764,365.734,346.941,-30.4679,505.033
2.32129,2.34696,692.475,659.683,-72.1261,959.117
2.32129,3.01752,1143.67,1092.69,-135.576,1587.56
2.32129,3.68808,1743.92,1669.67,-224.727,2424.78
2.32129,4.35864,2542.71,2437.88,-345.454,3539.49
2.32129,5.0292,3545.24,3402.81,-500.99,4939.52
2.32129,5.69976,4816.05,4626.45,-700.686,6714.86
2.32129,6.37032,6373.08,6126.26,-948.316,8890.81
2.33874,0.33528,27.8349,26.7111,0.847536,38.5874
2.33874,1.00584,146.941,143.204,-6.54813,205.285
2.33874,1.6764,362.071,355.441,-29.0843,508.212
2.33874,2.34696,687.368,677.754,-70.1482,967.857
2.33874,3.01752,1137.63,1125.1,-133.052,1605.54
2.33874,3.68808,1735.98,1720.56,-221.687,2454.2
2.33874,4.35864,2534.68,2515.83,-342.054,3587.62
2.33874,5.0292,3538.04,3515.72,-497.458,5012.53
2.33874,5.69976,4809.13,4782.95,-697.083,6818.38
2.33874,6.37032,6369.41,6339.11,-945.181,9035.88
2.35619,0.33528,27.1735,26.9514,1.08184,38.2877
2.35619,1.00584,144.689,145.868,-5.74708,205.537
2.35619,1.6764,358.002,363.679,-27.6558,511.07
2.35619,2.34696,681.577,695.554,-68.0813,976.206
2.35619,3.01752,1130.46,1157.23,-130.385,1622.99
2.35619,3.68808,1726.28,1771.13,-218.437,2482.88
2.35619,4.35864,2523.72,2593.18,-338.381,3634.32
2.35619,5.0292,3527.25,3628.57,-493.514,5084.44
2.35619,5.69976,4797.3,4939.56,-692.929,6920.52
2.35619,6.37032,6359.23,6552.48,-941.328,9179.37
2.37365,0.33528,26.4848,27.1465,1.31947,37.9489
2.37365,1.00584,142.295,148.393,-4.92633,205.652
2.37365,1.6764,353.579,371.684,-26.1799,513.666
2.37365,2.34696,675.107,713.049,-65.9266,984.152
2.37365,3.01752,1122.14,1189.02,-127.575,1639.89
2.37365,3.68808,1714.85,1821.29,-214.978,2510.78
2.37365,4.35864,2510.2,2670.18,-334.407,3680.05
2.37365,5.0292,3512.85,3741.22,-489.156,5155.2
2.37365,5.69976,4780.53,5096.08,-688.219,7021.19
2.37365,6.37032,6342.47,6766.12,-936.749,9321.2
2.3911,0.33528,25.7373,27.2605,1.55444,37.5228
2.3911,1.00584,139.765,150.772,-4.08675,205.628
2.3911,1.6764,348.81,379.437,-24.658,515.993
2.3911,2.34696,667.962,730.207,-63.6854,991.681
2.3911,3.01752,1112.53,1220.26,-124.636,1655.99
2.3911,3.68808,1701.67,1870.96,-211.309,2537.88
2.3911,4.35864,2494.12,2746.7,-330.134,3724.78
2.3911,5.0292,3494.49,3853.16,-484.413,5224.27
2.3911,5.69976,4758.79,5252.3,-682.953,7120.34
2.3911,6.37032,6319.08,6979.76,-931.442,9461.26
2.40855,0.33528,24.9707,27.329,1.79221,37.0624
2.40855,1.00584,137.093,152.985,-3.23028,205.45
2.40855,1.6764,343.701,386.922,-23.0915,518.046
2.40855,2.34696,660.15,746.996,-61.3594,998.783
2.40855,3.01752,1101.67,1250.92,-121.567,1671.31
2.40855,3.68808,1686.75,1920.07,-207.434,2564.14
2.40855,4.35864,2475.47,2822.64,-325.563,3768.46
2.40855,5.0292,3472.2,3964.26,-479.282,5291.62
2.40855,5.69976,4732.05,5408.04,-677.129,7217.87
2.40855,6.37032,6289.01,7193.16,-925.403,9599.45
2.42601,0.33528,24.1868,27.351,2.03246,36.5678
2.42601,1.00584,134.213,154.945,-2.36694,205.004
2.42601,1.6764,338.26,394.12,-21.4819,519.819
2.42601,2.34696,651.681,763.384,-58.9504,1005.44
2.42601,3.01752,1089.71,1281.1,-118.362,1686.03
2.42601,3.68808,1670.11,1968.54,-203.354,2589.55
2.42601,4.35864,2454.27,2897.91,-320.694,3811.06
