Azimuth Angle,Radius Location,Cl,Cd,Cm,AoA,Mach
2.98451,2.34696,1.21552,0.0181278,-0.000585033,0.172236,0.160348
2.98451,3.01752,1.09088,0.0161748,-0.00297986,0.150286,0.200714
2.98451,3.68808,1.0047,0.0151301,-0.00427934,0.135691,0.241145
2.98451,4.35864,0.941858,0.0144977,-0.00506767,0.125289,0.281612
2.98451,5.0292,0.903367,0.0140412,-0.00515045,0.117501,0.322101
2.98451,5.69976,0.881774,0.013657,-0.00489064,0.111453,0.362606
2.98451,6.37032,0.867269,0.0133318,-0.00461734,0.106621,0.403122
3.00197,0.33528,0.835224,0.506222,-0.131344,0.519514,0.0397481
3.00197,1.00584,1.14998,0.118281,-0.0307942,0.290016,0.0782309
3.00197,1.6764,1.41939,0.0242172,0.00530024,0.213378,0.118103
3.00197,2.34696,1.23365,0.0184686,-0.000181613,0.175536,0.158317
3.00197,3.01752,1.10703,0.0163832,-0.00272085,0.153043,0.198667
3.00197,3.68808,1.01956,0.0152796,-0.00409299,0.13815,0.239083
3.00197,4.35864,0.95561,0.0146361,-0.00489516,0.127565,0.279536
3.00197,5.0292,0.915979,0.0141529,-0.00504702,0.119657,0.320013
3.00197,5.69976,0.894146,0.0137692,-0.00475057,0.113526,0.360506
3.00197,6.37032,0.879088,0.0134347,-0.0045093,0.108633,0.401009
3.01942,0.33528,0.830116,0.54133,-0.138726,0.545174,0.0379592
3.01942,1.00584,1.05247,0.141162,-0.0425123,0.298006,0.0762622
3.01942,1.6764,1.43778,0.0252596,0.00598135,0.217923,0.116091
3.01942,2.34696,1.2512,0.0188767,0.000275074,0.178876,0.156283
3.01942,3.01752,1.12331,0.0165933,-0.00245963,0.155825,0.196616
3.01942,3.68808,1.03433,0.0154449,-0.00388721,0.140626,0.237018
3.01942,4.35864,0.969449,0.0147754,-0.00472156,0.129856,0.277458
3.01942,5.0292,0.928647,0.0142648,-0.00494673,0.121827,0.317923
3.01942,5.69976,0.906572,0.0138817,-0.00461329,0.115611,0.358403
3.01942,6.37032,0.891195,0.0135421,-0.0043731,0.110657,0.398895
3.03687,0.33528,0.822904,0.578451,-0.146832,0.573162,0.0361897
3.03687,1.00584,1.02093,0.155578,-0.0483684,0.306311,0.074293
3.03687,1.6764,1.45654,0.0263228,0.00667607,0.222558,0.114077
3.03687,2.34696,1.26895,0.0192897,0.000737184,0.182255,0.154247
3.03687,3.01752,1.13933,0.0168353,-0.0021622,0.158629,0.194563
3.03687,3.68808,1.04892,0.0156332,-0.00365308,0.143119,0.234951
3.03687,4.35864,0.983371,0.0149155,-0.00454691,0.13216,0.275379
3.03687,5.0292,0.941075,0.0143989,-0.00481241,0.124009,0.315831
3.03687,5.69976,0.919049,0.0139943,-0.00447888,0.117708,0.3563
3.03687,6.37032,0.903555,0.0136561,-0.00420312,0.112693,0.39678
3.05433,0.33528,0.815009,0.619084,-0.155705,0.603797,0.0344437
3.05433,1.00584,0.989312,0.170446,-0.054346,0.314951,0.072324
3.05433,1.6764,1.47516,0.0274584,0.00736723,0.227288,0.112062
3.05433,2.34696,1.28692,0.0197076,0.00120473,0.185674,0.152209
3.05433,3.01752,1.15516,0.0171038,-0.00183457,0.161455,0.192509
3.05433,3.68808,1.06361,0.0158228,-0.00341745,0.145627,0.232883
3.05433,4.35864,0.997374,0.0150564,-0.00437126,0.134478,0.273299
3.05433,5.0292,0.953496,0.0145373,-0.00467525,0.126203,0.313739
3.05433,5.69976,0.931574,0.0141072,-0.00434741,0.119817,0.354196
3.05433,6.37032,0.915965,0.0137704,-0.00403578,0.114741,0.394665
3.07178,0.33528,0.806338,0.663717,-0.165452,0.637448,0.0327258
3.07178,1.00584,0.968703,0.184589,-0.0593831,0.323952,0.0703561
3.07178,1.6764,1.48835,0.0291878,0.0078755,0.232114,0.110045
3.07178,2.34696,1.30509,0.0201304,0.00167777,0.189134,0.150169
3.07178,3.01752,1.17111,0.0173744,-0.00150433,0.164304,0.190454
3.07178,3.68808,1.07839,0.0160135,-0.00318034,0.148152,0.230815
3.07178,4.35864,1.01145,0.0151981,-0.00419462,0.136809,0.271218
3.07178,5.0292,0.965963,0.0146757,-0.00454244,0.128408,0.311647
3.07178,5.69976,0.944143,0.0142201,-0.00421892,0.121937,0.352093
3.07178,6.37032,0.928421,0.0138848,-0.00387114,0.1168,0.392551
3.08923,0.33528,0.796779,0.712917,-0.176196,0.674543,0.0310417
3.08923,1.00584,0.948322,0.199277,-0.0645238,0.333341,0.0683901
3.08923,1.6764,1.50181,0.0309532,0.00839435,0.23704,0.108028
3.08923,2.34696,1.32317,0.0205842,0.00216582,0.192633,0.14813
3.08923,3.01752,1.18719,0.0176471,-0.00117154,0.167176,0.188398
3.08923,3.68808,1.09325,0.0162054,-0.0029418,0.150691,0.228746
3.08923,4.35864,1.02561,0.0153405,-0.00401704,0.139152,0.269138
3.08923,5.0292,0.978472,0.0148141,-0.00441403,0.130625,0.309556
3.08923,5.69976,0.956447,0.0143575,-0.004046,0.124068,0.349991
3.08923,6.37032,0.940922,0.0139994,-0.00370923,0.11887,0.390438
3.10669,0.33528,0.786205,0.767337,-0.18808,0.715573,0.0293979
3.10669,1.00584,0.932195,0.214322,-0.0693684,0.343149,0.0664268
3.10669,1.6764,1.51555,0.032756,0.00892419,0.242072,0.106012
3.10669,2.34696,1.34008,0.0211593,0.00270184,0.196174,0.14609
3.10669,3.01752,1.20339,0.017922,-0.000836189,0.170069,0.186343
3.10669,3.68808,1.10821,0.0163985,-0.00270184,0.153246,0.226678
3.10669,4.35864,1.03949,0.0155115,-0.00380441,0.141508,0.267058
3.10669,5.0292,0.991023,0.0149526,-0.00429005,0.132854,0.307465
3.10669,5.69976,0.968753,0.014498,-0.00387115,0.12621,0.34789
3.10669,6.37032,0.953467,0.0141141,-0.00355009,0.12095,0.388327
3.12414,0.33528,0.774473,0.827722,-0.201267,0.7611,0.0278023
3.12414,1.00584,0.917153,0.230074,-0.074269,0.353408,0.0644672
3.12414,1.6764,1.52088,0.0355353,0.00889491,0.247211,0.103997
3.12414,2.34696,1.3572,0.0217411,0.00324415,0.199756,0.144051
3.12414,3.01752,1.21971,0.0181988,-0.000498316,0.172984,0.184289
3.12414,3.68808,1.12325,0.0165926,-0.00246051,0.155815,0.224612
3.12414,4.35864,1.05335,0.0156904,-0.00358205,0.143875,0.264981
3.12414,5.0292,1.00361,0.015091,-0.00417056,0.135093,0.305377
3.12414,5.69976,0.9811,0.0146385,-0.00370039,0.128363,0.345792
3.12414,6.37032,0.965908,0.0142408,-0.00336764,0.123041,0.386219
3.14159,0.33528,0.76142,0.894906,-0.215938,0.811754,0.0262642
3.14159,1.00584,0.904003,0.246595,-0.0791649,0.364157,0.0625121
3.14159,1.6764,1.51927,0.0391365,0.00840208,0.252464,0.101983
3.14159,2.34696,1.37451,0.0223298,0.00379282,0.203381,0.142014
3.14159,3.01752,1.23568,0.0185156,-0.000129013,0.175921,0.182237
3.14159,3.68808,1.13804,0.0168135,-0.00218882,0.158399,0.222547
3.14159,4.35864,1.06728,0.0158701,-0.0033586,0.146254,0.262905
3.14159,5.0292,1.01624,0.0152293,-0.00405558,0.137342,0.303291
3.14159,5.69976,0.993486,0.014779,-0.00353373,0.130525,0.343696
3.14159,6.37032,0.978183,0.0143844,-0.00315181,0.125143,0.384114
3.15905,0.33528,0.746868,0.969807,-0.232295,0.868225,0.0247945
3.15905,1.00584,0.890255,0.264897,-0.0842017,0.375438,0.0605625
3.15905,1.6764,1.51762,0.0428184,0.00789819,0.257834,0.0999712
3.15905,2.34696,1.39203,0.0229254,0.00434796,0.207048,0.139979
3.15905,3.01752,1.25122,0.0188771,0.000275518,0.178879,0.180187
3.15905,3.68808,1.15259,0.0170602,-0.0018877,0.160997,0.220485
3.15905,4.35864,1.08127,0.0160508,-0.00313408,0.148644,0.260833
3.15905,5.0292,1.02891,0.0153677,-0.00394514,0.139602,0.301209
3.15905,5.69976,1.00591,0.0149194,-0.00337122,0.132698,0.341604
3.15905,6.37032,0.990498,0.014528,-0.00293975,0.127254,0.382013
3.1765,0.33528,0.730629,1.05339,-0.250547,0.931242,0.0234064
3.1765,1.00584,0.872423,0.286058,-0.0895915,0.387296,0.0586195
3.1765,1.6764,1.49736,0.0490007,0.00569252,0.263327,0.0979625
3.1765,2.34696,1.40879,0.0236163,0.00490763,0.210758,0.137946
3.1765,3.01752,1.26687,0.0192413,0.000682957,0.181859,0.178139
3.1765,3.68808,1.16721,0.0173083,-0.00158498,0.163609,0.218426
3.1765,4.35864,1.09533,0.0162322,-0.00290853,0.151045,0.258764
3.1765,5.0292,1.04162,0.015539,-0.00377019,0.141872,0.299131
3.1765,5.69976,1.01837,0.0150598,-0.00321289,0.13488,0.339517
3.1765,6.37032,1.00285,0.0146716,-0.00273152,0.129375,0.379916
3.19395,0.33528,0.712518,1.1466,-0.270903,1.00152,0.0221152
3.19395,1.00584,0.844465,0.312811,-0.0956007,0.399785,0.056684
3.19395,1.6764,1.42731,0.0617436,-0.00105292,0.268949,0.0959574
3.19395,2.34696,1.42398,0.0244773,0.00547024,0.214512,0.135917
3.19395,3.01752,1.28264,0.019608,0.00109328,0.184859,0.176095
3.19395,3.68808,1.18191,0.0175577,-0.0012807,0.166234,0.216371
3.19395,4.35864,1.10945,0.0164145,-0.00268197,0.153457,0.256699
3.19395,5.0292,1.05497,0.0157113,-0.00355608,0.144151,0.297057
3.19395,5.69976,1.03086,0.0152002,-0.00305876,0.137072,0.337434
3.19395,6.37032,1.01524,0.0148152,-0.00252714,0.131506,0.377825
3.21141,0.33528,0.659712,1.22509,-0.291653,1.0797,0.0209386
3.21141,1.00584,0.831201,0.336969,-0.100626,0.412962,0.0547571
3.21141,1.6764,1.35559,0.0747904,-0.00795924,0.274704,0.0939563
3.21141,2.34696,1.43935,0.0253486,0.00603952,0.218311,0.133891
3.21141,3.01752,1.29851,0.0199773,0.00150648,0.187881,0.174055
3.21141,3.68808,1.19669,0.0178083,-0.000974879,0.168872,0.214321
3.21141,4.35864,1.12363,0.0165975,-0.00245444,0.15588,0.254639
3.21141,5.0292,1.06837,0.0158842,-0.00334108,0.14644,0.294988
3.21141,5.69976,1.04339,0.0153404,-0.00290885,0.139273,0.335357
3.21141,6.37032,1.02767,0.0149587,-0.00232662,0.133646,0.37574
3.22886,0.33528,0.550504,1.27274,-0.311668,1.16618,0.0198964
3.22886,1.00584,0.826167,0.359709,-0.105316,0.426895,0.0528401
3.22886,1.6764,1.28027,0.0892531,-0.0155917,0.280599,0.0919601
3.22886,2.34696,1.45491,0.0262302,0.00661554,0.222154,0.13187
3.22886,3.01752,1.31449,0.0203491,0.00192249,0.190923,0.17202
3.22886,3.68808,1.21153,0.0180601,-0.000667597,0.171524,0.212275
3.22886,4.35864,1.13756,0.0168052,-0.00219889,0.158312,0.252584
3.22886,5.0292,1.08182,0.0160579,-0.00312524,0.148738,0.292925
3.22886,5.69976,1.05558,0.0155108,-0.00271911,0.141483,0.333287
3.22886,6.37032,1.04013,0.0151022,-0.00213001,0.135795,0.373662
3.24631,0.33528,0.430741,1.32499,-0.333616,1.26103,0.01901
3.24631,1.00584,0.826619,0.38248,-0.109757,0.441657,0.0509341
3.24631,1.6764,1.19667,0.107878,-0.025346,0.286641,0.0899693
3.24631,2.34696,1.47065,0.0271222,0.00719838,0.226044,0.129854
3.24631,3.01752,1.32963,0.0208038,0.00237054,0.193986,0.16999
3.24631,3.68808,1.22645,0.0183131,-0.000358899,0.174187,0.210235
3.24631,4.35864,1.15123,0.0170371,-0.00191589,0.160754,0.250536
3.24631,5.0292,1.09532,0.0162321,-0.0029086,0.151045,0.290869
3.24631,5.69976,1.06773,0.0156866,-0.00252646,0.143701,0.331223
3.24631,6.37032,1.05262,0.0152456,-0.00193734,0.137952,0.371591
3.26377,0.33528,0.301067,1.38156,-0.357382,1.36372,0.0183009
3.26377,1.00584,0.828352,0.407394,-0.114104,0.457333,0.0490406
3.26377,1.6764,1.11095,0.126976,-0.0353483,0.292837,0.0879846
3.26377,2.34696,1.48252,0.0284227,0.00765064,0.229979,0.127843
3.26377,3.01752,1.34435,0.0213044,0.00283716,0.197068,0.167966
3.26377,3.68808,1.24062,0.0186306,-3.08127e-07,0.176862,0.208201
3.26377,4.35864,1.16495,0.0172699,-0.00163184,0.163204,0.248494
3.26377,5.0292,1.10887,0.016407,-0.00269119,0.153359,0.28882
3.26377,5.69976,1.07991,0.0158619,-0.00233945,0.145927,0.329167
3.26377,6.37032,1.06504,0.0153977,-0.00173396,0.140118,0.369528
3.28122,0.33528,0.163018,1.44179,-0.382682,1.47305,0.0177891
3.28122,1.00584,0.830196,0.433913,-0.11873,0.474018,0.0471608
3.28122,1.6764,1.04796,0.143222,-0.0433491,0.299193,0.0860066
3.28122,2.34696,1.49339,0.0298496,0.00807,0.233961,0.125839
3.28122,3.01752,1.35917,0.0218083,0.00330675,0.20017,0.165949
3.28122,3.68808,1.25473,0.0189589,0.000367042,0.179548,0.206175
3.28122,4.35864,1.17872,0.0175035,-0.0013468,0.165664,0.246459
3.28122,5.0292,1.12247,0.0165825,-0.00247305,0.155682,0.286778
3.28122,5.69976,1.09212,0.0160368,-0.00215809,0.148161,0.327119
3.28122,6.37032,1.07713,0.0155797,-0.00148527,0.142292,0.367473
3.29867,0.33528,0.0195606,1.48568,-0.406766,1.58704,0.0174902
3.29867,1.00584,0.832164,0.462209,-0.123666,0.491822,0.0452965
3.29867,1.6764,1.02318,0.15455,-0.0479507,0.305719,0.084036
3.29867,2.34696,1.5044,0.0312934,0.00849432,0.23799,0.123842
3.29867,3.01752,1.37408,0.0223152,0.00377923,0.203291,0.163939
3.29867,3.68808,1.2689,0.0192886,0.000735846,0.182245,0.204155
3.29867,4.35864,1.19254,0.0177378,-0.00106084,0.168131,0.244433
3.29867,5.0292,1.13587,0.0167766,-0.00223378,0.158011,0.284745
3.29867,5.69976,1.10435,0.0162111,-0.00198242,0.150402,0.325079
3.29867,6.37032,1.08925,0.0157612,-0.00124187,0.144473,0.365428
3.31613,0.33528,-0.123571,1.41446,-0.417225,1.7031,0.0174134
3.31613,1.00584,0.834269,0.492479,-0.128947,0.510867,0.0434492
3.31613,1.6764,0.997725,0.166185,-0.0526773,0.312421,0.0820734
3.31613,2.34696,1.51553,0.0327541,0.00892364,0.242066,0.121852
3.31613,3.01752,1.38908,0.0228251,0.00425446,0.20643,0.161936
3.31613,3.68808,1.28312,0.0196193,0.00110597,0.184952,0.202144
3.31613,4.35864,1.20639,0.0179728,-0.000774081,0.170605,0.242415
3.31613,5.0292,1.14895,0.0169985,-0.00196305,0.160347,0.282721
3.31613,5.69976,1.1166,0.0163848,-0.00181249,0.152649,0.323049
3.31613,6.37032,1.1014,0.0159422,-0.00100385,0.146661,0.363393
3.33358,0.33528,-0.265696,1.34374,-0.42761,1.81835,0.0175594
3.33358,1.00584,0.833692,0.522923,-0.134706,0.531296,0.0416209
3.33358,1.6764,0.97933,0.177296,-0.0567856,0.319311,0.0801194
3.33358,2.34696,1.52119,0.0348357,0.00899066,0.246191,0.11987
3.33358,3.01752,1.40405,0.0233477,0.00473214,0.209587,0.159942
3.33358,3.68808,1.29739,0.0199512,0.00147732,0.187668,0.200142
3.33358,4.35864,1.22028,0.0182085,-0.000486587,0.173085,0.240406
3.33358,5.0292,1.16206,0.0172209,-0.00169167,0.162688,0.280706
3.33358,5.69976,1.12887,0.016558,-0.00164831,0.154902,0.32103
3.33358,6.37032,1.11356,0.0161227,-0.000771221,0.148855,0.361368
3.35103,0.33528,-0.403403,1.27522,-0.437673,1.93001,0.0179204
3.35103,1.00584,0.82803,0.552068,-0.141071,0.55327,0.0398136
3.35103,1.6764,0.963107,0.188429,-0.0607508,0.326396,0.0781748
3.35103,2.34696,1.51991,0.0376965,0.00859914,0.250364,0.117897
3.35103,3.01752,1.41689,0.0240757,0.00520782,0.212761,0.157956
3.35103,3.68808,1.3117,0.0202842,0.0018498,0.190392,0.198149
3.35103,4.35864,1.23384,0.0184729,-0.000176797,0.175571,0.238407
3.35103,5.0292,1.1752,0.0174438,-0.00141969,0.165035,0.278702
3.35103,5.69976,1.14112,0.0167322,-0.00148775,0.157161,0.319021
3.35103,6.37032,1.12574,0.0163025,-0.000544015,0.151054,0.359354
3.36849,0.33528,-0.533897,1.21029,-0.447208,2.03582,0.0184815
3.36849,1.00584,0.821921,0.583511,-0.147937,0.576977,0.0380298
3.36849,1.6764,0.947749,0.199811,-0.0646958,0.333689,0.07624
3.36849,2.34696,1.51862,0.0405911,0.008203,0.254586,0.115933
3.36849,3.01752,1.42981,0.0248076,0.005686,0.215952,0.15598
3.36849,3.68808,1.32551,0.0206638,0.00224001,0.193123,0.196165
3.36849,4.35864,1.24693,0.0187774,0.000163879,0.178063,0.236418
3.36849,5.0292,1.18836,0.0176671,-0.00114718,0.167386,0.276709
3.36849,5.69976,1.15279,0.0169524,-0.00127612,0.159424,0.317023
3.36849,6.37032,1.13794,0.0164818,-0.000322213,0.153259,0.357353
3.38594,0.33528,-0.61423,1.12164,-0.446518,2.13424,0.0192225
3.38594,1.00584,0.81531,0.617537,-0.155368,0.60263,0.0362719
3.38594,1.6764,0.935396,0.211336,-0.0684067,0.341202,0.0743159
3.38594,2.34696,1.5173,0.0435201,0.00780216,0.258858,0.113979
3.38594,3.01752,1.44279,0.0255432,0.00616665,0.219159,0.154014
3.38594,3.68808,1.3386,0.0211087,0.00265468,0.195863,0.194193
3.38594,4.35864,1.26004,0.0190824,0.000505219,0.180559,0.23444
3.38594,5.0292,1.20155,0.0178908,-0.000874156,0.169741,0.274727
3.38594,5.69976,1.16448,0.017171,-0.00107224,0.161692,0.315037
3.38594,6.37032,1.15015,0.0166605,-0.000105791,0.155468,0.355363
3.40339,0.33528,-0.632575,1.00232,-0.433006,2.22446,0.0201209
3.40339,1.00584,0.808134,0.65447,-0.163433,0.630477,0.0345431
3.40339,1.6764,0.922662,0.223216,-0.0722322,0.348946,0.0724031
3.40339,2.34696,1.49919,0.0486679,0.00586871,0.263181,0.112035
3.40339,3.01752,1.45583,0.0262824,0.00664964,0.222382,0.152059
3.40339,3.68808,1.35171,0.0215546,0.00307034,0.198608,0.192231
3.40339,4.35864,1.27318,0.019388,0.000847117,0.183059,0.232474
3.40339,5.0292,1.21476,0.0181149,-0.000600711,0.172101,0.272757
3.40339,5.69976,1.17619,0.0173879,-0.000876099,0.163963,0.313064
3.40339,6.37032,1.16217,0.016854,0.000126213,0.157682,0.353387
3.42085,0.33528,-0.649218,0.894069,-0.420748,2.30631,0.0211538
3.42085,1.00584,0.80032,0.694689,-0.172216,0.660799,0.0328466
3.42085,1.6764,0.912837,0.235497,-0.075876,0.356936,0.0705021
3.42085,2.34696,1.44468,0.0585841,0.000619589,0.267555,0.110102
3.42085,3.01752,1.46894,0.0270251,0.00713493,0.22562,0.150115
3.42085,3.68808,1.36486,0.0220016,0.00348693,0.20136,0.190281
3.42085,4.35864,1.28633,0.019694,0.00118952,0.185563,0.23052
3.42085,5.0292,1.22799,0.0183393,-0.000326879,0.174463,0.270799
3.42085,5.69976,1.18791,0.0176031,-0.000687647,0.166238,0.311103
3.42085,6.37032,1.1737,0.0170876,0.000407753,0.159901,0.351424
3.4383,0.33528,-0.664215,0.796521,-0.409701,2.38006,0.0222999
3.4383,1.00584,0.791784,0.738624,-0.18181,0.693924,0.0311866
3.4383,1.6764,0.902742,0.248179,-0.0796345,0.365188,0.0686138
3.4383,2.34696,1.38951,0.0686207,-0.00469329,0.271982,0.108181
3.4383,3.01752,1.4795,0.0280269,0.0075343,0.228874,0.148183
3.4383,3.68808,1.37803,0.0224496,0.00390447,0.204118,0.188343
3.4383,4.35864,1.29951,0.0200005,0.00153246,0.188071,0.228579
3.4383,5.0292,1.24045,0.0186266,-4.78366e-06,0.176829,0.268855
3.4383,5.69976,1.19965,0.0178166,-0.000506747,0.168518,0.309157
3.4383,6.37032,1.18525,0.0173197,0.000682133,0.162123,0.349475
3.45575,0.33528,-0.67768,0.708941,-0.399784,2.44628,0.0235398
3.45575,1.00584,0.78243,0.786769,-0.192324,0.730223,0.0295675
3.45575,1.6764,0.892349,0.262068,-0.083438,0.373718,0.0667388
3.45575,2.34696,1.33366,0.0787795,-0.0100709,0.276464,0.106271
3.45575,3.01752,1.48843,0.0291982,0.00787854,0.232143,0.146263
3.45575,3.68808,1.39123,0.0228985,0.00432286,0.206882,0.186418
3.45575,4.35864,1.3127,0.0203074,0.00187584,0.190582,0.226651
3.45575,5.0292,1.25289,0.0189161,0.000319178,0.179198,0.266925
3.45575,5.69976,1.21141,0.0180285,-0.000333355,0.1708,0.307225
3.45575,6.37032,1.19681,0.0175502,0.00094938,0.16435,0.347541
3.47321,0.33528,-0.689753,0.630414,-0.390892,2.50566,0.0248567
3.47321,1.00584,0.772149,0.839684,-0.203879,0.770119,0.0279946
3.47321,1.6764,0.881604,0.276587,-0.0873575,0.382543,0.0648777
3.47321,2.34696,1.27474,0.0904867,-0.0162377,0.281,0.104375
3.47321,3.01752,1.49739,0.0303745,0.00822427,0.235426,0.144356
3.47321,3.68808,1.4043,0.0233622,0.00474162,0.209651,0.184507
3.47321,4.35864,1.32538,0.0206592,0.00223578,0.193095,0.224737
3.47321,5.0292,1.26535,0.019206,0.000643439,0.18157,0.265009
3.47321,5.69976,1.22318,0.0182386,-0.000167451,0.173086,0.305308
3.47321,6.37032,1.2084,0.0177791,0.00120948,0.16658,0.345623
3.49066,0.33528,-0.700582,0.559974,-0.382915,2.55891,0.0262362
3.49066,1.00584,0.760819,0.898,-0.216614,0.814086,0.0264741
3.49066,1.6764,0.862603,0.295455,-0.0917022,0.391683,0.0630312
3.49066,2.34696,1.21122,0.104638,-0.0236492,0.28559,0.102491
3.49066,3.01752,1.5064,0.0315556,0.00857138,0.238722,0.142463
3.49066,3.68808,1.41552,0.023998,0.00515706,0.212423,0.182609
3.49066,4.35864,1.33739,0.0210677,0.0026165,0.19561,0.222837
3.49066,5.0292,1.27782,0.0194959,0.000967894,0.183942,0.263108
3.49066,5.69976,1.23464,0.0184718,1.01401e-05,0.175373,0.303406
3.49066,6.37032,1.21999,0.0180064,0.00146245,0.168813,0.34372
3.50811,0.33528,-0.710313,0.496681,-0.375748,2.60677,0.0276661
3.50811,1.00584,0.748304,0.962415,-0.230681,0.862652,0.0250133
3.50811,1.6764,0.841393,0.315751,-0.096261,0.401157,0.0612001
3.50811,2.34696,1.14692,0.118962,-0.0311509,0.290237,0.100622
3.50811,3.01752,1.51544,0.0327412,0.00891983,0.24203,0.140583
3.50811,3.68808,1.42675,0.0246345,0.00557295,0.215198,0.180726
3.50811,4.35864,1.34941,0.0214763,0.00299738,0.198126,0.220952
3.50811,5.0292,1.29029,0.0197861,0.00129248,0.186316,0.261223
3.50811,5.69976,1.24562,0.0187421,0.000210009,0.177661,0.30152
3.50811,6.37032,1.2316,0.0182319,0.00170836,0.171048,0.341835
3.52557,0.33528,-0.666681,0.45352,-0.348926,2.64988,0.0291363
3.52557,1.00584,0.734457,1.03369,-0.246244,0.916386,0.0236207
3.52557,1.6764,0.832841,0.333438,-0.0999014,0.410989,0.059385
3.52557,2.34696,1.08184,0.13346,-0.0387437,0.29494,0.0987667
3.52557,3.01752,1.52145,0.0342596,0.00906949,0.24535,0.138718
3.52557,3.68808,1.43799,0.0252715,0.00598915,0.217975,0.178858
3.52557,4.35864,1.36143,0.021885,0.00337827,0.200642,0.219083
3.52557,5.0292,1.30276,0.0200762,0.0016171,0.18869,0.259354
3.52557,5.69976,1.25685,0.0190082,0.000422118,0.179951,0.299651
3.52557,6.37032,1.24322,0.0184558,0.00194723,0.173284,0.339966
3.54302,0.33528,-0.610584,0.418926,-0.318211,2.68883,0.0306383
3.54302,1.00584,0.719125,1.1126,-0.263477,0.975882,0.0223059
3.54302,1.6764,0.826249,0.351079,-0.103528,0.421203,0.0575867
3.54302,2.34696,1.04604,0.144101,-0.0437062,0.299699,0.0969263
3.54302,3.01752,1.52043,0.0365432,0.00875698,0.248681,0.136869
3.54302,3.68808,1.44924,0.0259087,0.00640549,0.220753,0.177006
3.54302,4.35864,1.37344,0.0222935,0.00375902,0.203158,0.21723
3.54302,5.0292,1.31523,0.0203662,0.00194161,0.191063,0.257501
3.54302,5.69976,1.26888,0.019288,0.0007352,0.182241,0.297799
3.54302,6.37032,1.25416,0.0187325,0.00222127,0.175522,0.338115
3.56047,0.33528,-0.559719,0.387557,-0.290359,2.72416,0.0321648
3.56047,1.00584,0.702159,1.19992,-0.282546,1.04172,0.0210805
3.56047,1.6764,0.826096,0.367182,-0.106865,0.431824,0.0558057
3.56047,2.34696,1.02775,0.152462,-0.0471027,0.304516,0.0951013
3.56047,3.01752,1.5194,0.0388329,0.00844362,0.252021,0.135034
3.56047,3.68808,1.46048,0.0265458,0.00682175,0.22353,0.17517
3.56047,4.35864,1.38545,0.0227017,0.00413944,0.205671,0.215394
3.56047,5.0292,1.327,0.0207142,0.00228706,0.193434,0.255666
3.56047,5.69976,1.2809,0.0195677,0.00104813,0.184529,0.295965
3.56047,6.37032,1.26429,0.0190721,0.00253815,0.177759,0.336282
3.57792,0.33528,-0.51343,0.359011,-0.265014,2.7563,0.0337098
3.57792,1.00584,0.615874,1.24422,-0.299687,1.11441,0.0199571
3.57792,1.6764,0.826755,0.384429,-0.110097,0.442884,0.054043
3.57792,2.34696,1.00924,0.160923,-0.0505398,0.30939,0.0932922
3.57792,3.01752,1.51837,0.0411282,0.00812949,0.255369,0.133217
3.57792,3.68808,1.47171,0.0271825,0.0072378,0.226307,0.17335
3.57792,4.35864,1.39744,0.0231093,0.00451941,0.208181,0.213575
3.57792,5.0292,1.33831,0.0210989,0.00264562,0.195803,0.253848
3.57792,5.69976,1.29291,0.0198471,0.00136081,0.186816,0.294149
3.57792,6.37032,1.27449,0.0194038,0.0028434,0.179995,0.334469
3.59538,0.33528,-0.47115,0.332938,-0.241864,2.78566,0.0352683
3.59538,1.00584,0.514981,1.28823,-0.318178,1.19431,0.01895
3.59538,1.6764,0.828029,0.402753,-0.113294,0.454413,0.0522992
3.59538,2.34696,0.990752,0.169458,-0.053994,0.314322,0.0914996
3.59538,3.01752,1.51734,0.0434283,0.00781472,0.258724,0.131415
3.59538,3.68808,1.48006,0.0281008,0.00755602,0.22908,0.171548
3.59538,4.35864,1.4085,0.0235998,0.00489688,0.210686,0.211774
3.59538,5.0292,1.34961,0.0214831,0.00300366,0.198168,0.252049
3.59538,5.69976,1.30491,0.0201263,0.00167315,0.1891,0.292352
3.59538,6.37032,1.28476,0.0197276,0.00313712,0.182229,0.332674
3.61283,0.33528,-0.432392,0.309036,-0.220642,2.81258,0.036836
3.61283,1.00584,0.404878,1.33627,-0.338356,1.28151,0.0180743
3.61283,1.6764,0.829359,0.421879,-0.116631,0.466447,0.0505751
3.61283,2.34696,0.979326,0.177299,-0.0567868,0.319313,0.0897239
3.61283,3.01752,1.51284,0.0461835,0.00718382,0.262085,0.129631
3.61283,3.68808,1.48763,0.0290934,0.00784774,0.23185,0.169763
3.61283,4.35864,1.41862,0.0241735,0.00527172,0.213188,0.209991
3.61283,5.0292,1.36089,0.0218665,0.00336106,0.200529,0.250268
3.61283,5.69976,1.3169,0.020405,0.00198505,0.191381,0.290575
3.61283,6.37032,1.29509,0.0200435,0.00341944,0.184462,0.330899
3.63028,0.33528,-0.396734,0.287046,-0.201117,2.83734,0.0384091
3.63028,1.00584,0.285964,1.38815,-0.36015,1.37568,0.0173451
3.63028,1.6764,0.830749,0.44187,-0.120118,0.479025,0.0488715
3.63028,2.34696,0.967764,0.185233,-0.0596126,0.324362,0.0879657
3.63028,3.01752,1.47091,0.0538124,0.00314546,0.26545,0.127865
3.63028,3.68808,1.49518,0.0300843,0.00813897,0.234616,0.167997
