Azimuth Angle,Radius Location,Drag_X,Drag_Y,Drag_Z,Drag_Mag
0.541052,1.00584,0,-2.84333,0.279356,2.85702
0.541052,1.6764,0,-4.90689,0.422064,4.92501
0.541052,2.34696,0,-7.55899,0.595034,7.58237
0.541052,3.01752,0,-10.7811,0.796435,10.8105
0.541052,3.68808,0,-14.5732,1.02626,14.6093
0.541052,4.35864,0,-18.8082,1.2759,18.8514
0.541052,5.0292,0,-23.4545,1.54402,23.5053
0.541052,5.69976,0,-28.6047,1.83719,28.6637
0.541052,6.37032,0,-34.4197,2.16555,34.4877
0.558505,0.33528,0,-1.39929,0.167488,1.40928
0.558505,1.00584,0,-2.90223,0.276998,2.91542
0.558505,1.6764,0,-4.9819,0.415128,4.99916
0.558505,2.34696,0,-7.64167,0.581235,7.66374
0.558505,3.01752,0,-10.8674,0.773962,10.895
0.558505,3.68808,0,-14.6774,0.994545,14.7111
0.558505,4.35864,0,-18.9059,1.23203,18.946
0.558505,5.0292,0,-23.5418,1.48666,23.5887
0.558505,5.69976,0,-28.6854,1.7652,28.7397
0.558505,6.37032,0,-34.4729,2.07583,34.5354
0.575959,0.33528,0,-1.44291,0.168073,1.45266
0.575959,1.00584,0,-2.96063,0.274455,2.97332
0.575959,1.6764,0,-5.05625,0.408032,5.07269
0.575959,2.34696,0,-7.72346,0.567367,7.74427
0.575959,3.01752,0,-10.9609,0.752133,10.9867
0.575959,3.68808,0,-14.7848,0.963291,14.8162
0.575959,4.35864,0,-19.0021,1.1886,19.0392
0.575959,5.0292,0,-23.6275,1.43003,23.6707
0.575959,5.69976,0,-28.7641,1.69423,28.814
0.575959,6.37032,0,-34.5242,1.98762,34.5813
0.593412,0.33528,0,-1.48625,0.168485,1.49577
0.593412,1.00584,0,-3.0185,0.271737,3.0307
0.593412,1.6764,0,-5.12993,0.400791,5.14557
0.593412,2.34696,0,-7.80436,0.553452,7.82396
0.593412,3.01752,0,-11.0615,0.730906,11.0857
0.593412,3.68808,0,-14.8911,0.932246,14.9203
0.593412,4.35864,0,-19.0969,1.14565,19.1312
0.593412,5.0292,0,-23.7118,1.3742,23.7515
0.593412,5.69976,0,-28.8408,1.62435,28.8865
0.593412,6.37032,0,-34.5734,1.90095,34.6257
0.610865,0.33528,0,-1.52929,0.168729,1.53857
0.610865,1.00584,0,-3.07596,0.268871,3.08769
0.610865,1.6764,0,-5.20292,0.393422,5.21777
0.610865,2.34696,0,-7.89112,0.539976,7.90957
0.610865,3.01752,0,-11.1612,0.709736,11.1837
0.610865,3.68808,0,-14.9964,0.901439,15.0235
0.610865,4.35864,0,-19.1902,1.1032,19.2219
0.610865,5.0292,0,-23.7946,1.31918,23.8311
0.610865,5.69976,0,-28.9156,1.5556,28.9574
0.610865,6.37032,0,-34.6208,1.81588,34.6684
0.628319,0.33528,0,-1.57198,0.168813,1.58102
0.628319,1.00584,0,-3.13774,0.266269,3.14902
0.628319,1.6764,0,-5.27518,0.385943,5.28928
0.628319,2.34696,0,-7.98147,0.526761,7.99883
0.628319,3.01752,0,-11.2598,0.688651,11.2809
0.628319,3.68808,0,-15.1006,0.870902,15.1257
0.628319,4.35864,0,-19.2821,1.06131,19.3113
0.628319,5.0292,0,-23.8759,1.26503,23.9094
0.628319,5.69976,0,-29.0077,1.489,29.0459
0.628319,6.37032,0,-34.7232,1.73529,34.7666
0.645772,0.33528,0,-1.61496,0.168812,1.62376
0.645772,1.00584,0,-3.19906,0.263516,3.2099
0.645772,1.6764,0,-5.34671,0.378371,5.36008
0.645772,2.34696,0,-8.07097,0.513517,8.08729
0.645772,3.01752,0,-11.3575,0.667677,11.3771
0.645772,3.68808,0,-15.2038,0.840665,15.227
0.645772,4.35864,0,-19.3725,1.01999,19.3994
0.645772,5.0292,0,-23.9812,1.21306,24.0119
0.645772,5.69976,0,-29.1227,1.42473,29.1575
0.645772,6.37032,0,-34.8249,1.65615,34.8642
0.663225,0.33528,0,-1.66016,0.16893,1.66874
0.663225,1.00584,0,-3.25988,0.260623,3.27029
0.663225,1.6764,0,-5.42212,0.37104,5.4348
0.663225,2.34696,0,-8.15962,0.500266,8.17494
0.663225,3.01752,0,-11.4542,0.64684,11.4724
0.663225,3.68808,0,-15.3058,0.810759,15.3273
0.663225,4.35864,0,-19.4842,0.98043,19.5089
0.663225,5.0292,0,-24.093,1.16229,24.121
0.663225,5.69976,0,-29.2358,1.36151,29.2675
0.663225,6.37032,0,-34.9248,1.57846,34.9605
0.680678,0.33528,0,-1.70507,0.168907,1.71342
0.680678,1.00584,0,-3.32018,0.257603,3.33016
0.680678,1.6764,0,-5.4994,0.363804,5.51142
0.680678,2.34696,0,-8.24737,0.487029,8.26174
0.680678,3.01752,0,-11.5498,0.626167,11.5668
0.680678,3.68808,0,-15.4148,0.781615,15.4346
0.680678,4.35864,0,-19.5971,0.941537,19.6197
0.680678,5.0292,0,-24.2033,1.11232,24.2289
0.680678,5.69976,0,-29.3473,1.29939,29.376
0.680678,6.37032,0,-35.0231,1.50226,35.0553
0.698132,0.33528,0,-1.74966,0.16875,1.75778
0.698132,1.00584,0,-3.37993,0.254467,3.38949
0.698132,1.6764,0,-5.57596,0.356498,5.58735
0.698132,2.34696,0,-8.3342,0.473827,8.34766
0.698132,3.01752,0,-11.6469,0.605807,11.6626
0.698132,3.68808,0,-15.5248,0.752933,15.5431
0.698132,4.35864,0,-19.7085,0.903208,19.7292
0.698132,5.0292,0,-24.3121,1.0632,24.3354
0.698132,5.69976,0,-29.457,1.2384,29.483
0.698132,6.37032,0,-35.1197,1.4276,35.1487
0.715585,0.33528,0,-1.79389,0.168467,1.80178
0.715585,1.00584,0,-3.43909,0.251229,3.44825
0.715585,1.6764,0,-5.65177,0.349138,5.66254
0.715585,2.34696,0,-8.42009,0.460681,8.43268
0.715585,3.01752,0,-11.7538,0.586196,11.7684
0.715585,3.68808,0,-15.6335,0.724608,15.6503
0.715585,4.35864,0,-19.8184,0.865476,19.8373
0.715585,5.0292,0,-24.4195,1.01497,24.4406
0.715585,5.69976,0,-29.5649,1.17858,29.5884
0.715585,6.37032,0,-35.2148,1.3545,35.2408
0.733038,0.33528,0,-1.83773,0.168066,1.8454
0.733038,1.00584,0,-3.49765,0.247899,3.50642
0.733038,1.6764,0,-5.7268,0.341742,5.73699
0.733038,2.34696,0,-8.50501,0.447611,8.51678
0.733038,3.01752,0,-11.8597,0.566763,11.8732
0.733038,3.68808,0,-15.7407,0.696671,15.7561
0.733038,4.35864,0,-19.9268,0.828371,19.944
0.733038,5.0292,0,-24.5253,0.967641,24.5444
0.733038,5.69976,0,-29.6712,1.11997,29.6923
0.733038,6.37032,0,-35.3082,1.28302,35.3315
0.750492,0.33528,0,-1.88117,0.167555,1.88861
0.750492,1.00584,0,-3.55795,0.244655,3.56635
0.750492,1.6764,0,-5.80101,0.334325,5.81064
0.750492,2.34696,0,-8.59719,0.435055,8.60819
0.750492,3.01752,0,-11.9643,0.547533,11.9769
0.750492,3.68808,0,-15.8465,0.669148,15.8606
0.750492,4.35864,0,-20.0337,0.791924,20.0494
0.750492,5.0292,0,-24.6297,0.92126,24.6469
0.750492,5.69976,0,-29.7757,1.06261,29.7947
0.750492,6.37032,0,-35.4149,1.21368,35.4357
0.767945,0.33528,0,-1.92504,0.16702,1.93227
0.767945,1.00584,0,-3.61954,0.241465,3.62758
0.767945,1.6764,0,-5.87439,0.326905,5.88348
0.767945,2.34696,0,-8.68933,0.42263,8.6996
0.767945,3.01752,0,-12.0678,0.528529,12.0794
0.767945,3.68808,0,-15.9508,0.642069,15.9637
0.767945,4.35864,0,-20.1391,0.756165,20.1533
0.767945,5.0292,0,-24.7325,0.875855,24.748
0.767945,5.69976,0,-29.9007,1.00727,29.9177
0.767945,6.37032,0,-35.5515,1.14697,35.57
0.785398,0.33528,0,-1.97037,0.16655,1.9774
0.785398,1.00584,0,-3.6805,0.238208,3.6882
0.785398,1.6764,0,-5.94689,0.319498,5.95547
0.785398,2.34696,0,-8.7804,0.410307,8.78998
0.785398,3.01752,0,-12.17,0.509778,12.1807
0.785398,3.68808,0,-16.0536,0.615462,16.0654
0.785398,4.35864,0,-20.243,0.721124,20.2558
0.785398,5.0292,0,-24.8541,0.832131,24.868
0.785398,5.69976,0,-30.0374,0.953571,30.0525
0.785398,6.37032,0,-35.6861,1.08176,35.7025
0.802851,0.33528,0,-2.01529,0.16599,2.02211
0.802851,1.00584,0,-3.7408,0.234897,3.74816
0.802851,1.6764,0,-6.02025,0.312211,6.02834
0.802851,2.34696,0,-8.87036,0.398104,8.87929
0.802851,3.01752,0,-12.271,0.491303,12.2808
0.802851,3.68808,0,-16.1549,0.589353,16.1657
0.802851,4.35864,0,-20.3581,0.687263,20.3697
0.802851,5.0292,0,-24.9806,0.789569,24.993
0.802851,5.69976,0,-30.1719,0.90107,30.1854
0.802851,6.37032,0,-35.8186,1.01811,35.8331
0.820305,0.33528,0,-2.05975,0.165348,2.06638
0.820305,1.00584,0,-3.8004,0.231543,3.80745
0.820305,1.6764,0,-6.09682,0.305169,6.10446
0.820305,2.34696,0,-8.95918,0.386042,8.96749
0.820305,3.01752,0,-12.3706,0.473127,12.3796
0.820305,3.68808,0,-16.2567,0.563838,16.2665
0.820305,4.35864,0,-20.4792,0.654366,20.4896
0.820305,5.0292,0,-25.1052,0.74796,25.1163
0.820305,5.69976,0,-30.3044,0.849802,30.3163
0.820305,6.37032,0,-35.9491,0.956035,35.9618
0.837758,0.33528,0,-2.10373,0.164633,2.11016
0.837758,1.00584,0,-3.85928,0.22816,3.86602
0.837758,1.6764,0,-6.17243,0.298168,6.17963
0.837758,2.34696,0,-9.04681,0.374142,9.05454
0.837758,3.01752,0,-12.4689,0.455273,12.4772
0.837758,3.68808,0,-16.3699,0.539292,16.3787
0.837758,4.35864,0,-20.5983,0.622187,20.6077
0.837758,5.0292,0,-25.2278,0.707334,25.2377
0.837758,5.69976,0,-30.4347,0.799798,30.4453
0.837758,6.37032,0,-36.0776,0.895576,36.0887
0.855211,0.33528,0,-2.14721,0.163854,2.15345
0.855211,1.00584,0,-3.9174,0.22476,3.92384
0.855211,1.6764,0,-6.24703,0.291223,6.25381
